clase,archivo,ruta,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013
MS,New_MS_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_160.wav,-17.54204559326172,5.926723480224609,1.2120881080627441,1.4216398000717163,-0.4490651488304138,0.45464378595352173,-0.7573094367980957,-0.13947251439094543,-0.5460420846939087,-0.22638480365276337,-0.2070382982492447,-0.40111905336380005,-0.23632435500621796
MS,New_MS_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_161.wav,-17.83408546447754,5.73050594329834,1.0838929414749146,1.6126865148544312,-0.4942394196987152,0.353837788105011,-0.7624462246894836,-0.1056457981467247,-0.5953591465950012,-0.2491840422153473,-0.19011332094669342,-0.3378414511680603,-0.21413198113441467
MS,New_MS_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_162.wav,-17.85479736328125,5.831662654876709,1.0819250345230103,1.4819129705429077,-0.37309595942497253,0.4719316065311432,-0.7307087182998657,-0.09285257011651993,-0.6423003673553467,-0.195538729429245,-0.27159565687179565,-0.3268117308616638,-0.24258923530578613
MS,New_MS_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_163.wav,-17.787330627441406,5.660029888153076,1.0934351086616516,1.6788073182106018,-0.37175212800502777,0.4960023909807205,-0.6472173035144806,-0.08291051164269447,-0.6068167984485626,-0.17763154208660126,-0.22779600322246552,-0.36510440707206726,-0.1498718336224556
MS,New_MS_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_164.wav,-17.785934448242188,5.734318256378174,1.1323398351669312,1.65168035030365,-0.4020375609397888,0.45551401376724243,-0.679530918598175,-0.062293391674757004,-0.6557171940803528,-0.23888802528381348,-0.1528446078300476,-0.30727869272232056,-0.11910954862833023
MS,New_MS_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_165.wav,-17.694448471069336,5.6827216148376465,1.153926134109497,1.4518520832061768,-0.44698241353034973,0.43874621391296387,-0.6393240690231323,-0.08744996786117554,-0.6253790855407715,-0.2527734339237213,-0.1739530861377716,-0.2921121120452881,-0.20103974640369415
MS,New_MS_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_166.wav,-17.939865112304688,5.664848327636719,1.2074159383773804,1.5521951913833618,-0.5222311615943909,0.506632387638092,-0.688727617263794,-0.13621389865875244,-0.6395933032035828,-0.21107491850852966,-0.20611818134784698,-0.3161778748035431,-0.173920139670372
MS,New_MS_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_167.wav,-18.067893981933594,5.748320579528809,1.1957119703292847,1.5076836347579956,-0.42872199416160583,0.4284752607345581,-0.688227653503418,-0.14155089855194092,-0.6282511949539185,-0.23543184995651245,-0.24016840755939484,-0.3169448673725128,-0.18284878134727478
MS,New_MS_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_168.wav,-17.921586990356445,5.83375358581543,1.14570951461792,1.5455538034439087,-0.45253559947013855,0.41344475746154785,-0.7043008804321289,-0.13836507499217987,-0.5450853109359741,-0.2595488727092743,-0.17930133640766144,-0.2947997748851776,-0.1790785789489746
MS,New_MS_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_169.wav,-16.151865005493164,4.732045650482178,0.9901618361473083,1.6142268180847168,-0.7680835127830505,0.5691174864768982,-1.0945885181427002,-0.0627368688583374,-0.8236202597618103,-0.1803329885005951,-0.5401259660720825,-0.3368493616580963,-0.2985307574272156
MS,New_MS_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_170.wav,-16.09113121032715,4.736162185668945,0.8597632646560669,1.5990973711013794,-0.7467952966690063,0.5484297275543213,-1.0111485719680786,-0.07031698524951935,-0.7501815557479858,-0.23013059794902802,-0.5375367999076843,-0.3944295346736908,-0.2526116669178009
MS,New_MS_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_171.wav,-16.19194984436035,4.731016635894775,1.0153480768203735,1.6545681953430176,-0.704172670841217,0.5740220546722412,-0.9840232729911804,0.018555570393800735,-0.7622506618499756,-0.22116759419441223,-0.44427767395973206,-0.3300107419490814,-0.23418018221855164
MS,New_MS_172.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_172.wav,-29.80122184753418,5.765549659729004,3.68135666847229,2.1723761558532715,0.9427840113639832,0.5652147531509399,-0.047995973378419876,-0.09408850967884064,-0.23285549879074097,-0.3049203157424927,-0.2160194218158722,-0.2693173885345459,-0.14864236116409302
MS,New_MS_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_173.wav,-29.846250534057617,5.691713333129883,3.581256628036499,2.0826845169067383,0.8965754508972168,0.5766958594322205,-0.03985108435153961,-0.07577154040336609,-0.19661997258663177,-0.2949247360229492,-0.22868579626083374,-0.30785518884658813,-0.11540913581848145
MS,New_MS_174.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_174.wav,-28.875186920166016,6.610912799835205,4.247712135314941,2.264785051345825,0.9587786197662354,0.6650238037109375,-0.02356218360364437,-0.13998819887638092,-0.23349657654762268,-0.30117714405059814,-0.24340729415416718,-0.32850515842437744,-0.15827232599258423
MS,New_MS_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_175.wav,-28.861865997314453,6.5453410148620605,4.196621417999268,2.1974706649780273,0.9696040153503418,0.6137937903404236,0.025217585265636444,-0.14050154387950897,-0.24179662764072418,-0.31026753783226013,-0.2542863190174103,-0.29506903886795044,-0.1348089575767517
MS,New_MS_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_176.wav,-27.644699096679688,7.193307399749756,4.701107025146484,2.388063430786133,1.0380324125289917,0.6244751214981079,-0.05884695053100586,-0.1514691561460495,-0.20404820144176483,-0.3697863519191742,-0.2282310575246811,-0.353106290102005,-0.20359960198402405
MS,New_MS_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_177.wav,-27.720382690429688,7.125234127044678,4.683459758758545,2.5450327396392822,1.0984766483306885,0.6700907945632935,-0.04668109491467476,-0.12081695348024368,-0.23551185429096222,-0.4070154130458832,-0.2530287206172943,-0.3569974899291992,-0.19073840975761414
MS,New_MS_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_178.wav,-28.28746223449707,6.804416179656982,4.413699150085449,2.3815927505493164,1.1391202211380005,0.7643694877624512,0.048906780779361725,-0.12261572480201721,-0.2658247649669647,-0.38756048679351807,-0.3124305307865143,-0.34639039635658264,-0.19819919764995575
MS,New_MS_179.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_179.wav,-28.5595760345459,6.755693435668945,4.4616804122924805,2.4087538719177246,1.076384425163269,0.7194818258285522,0.04753347486257553,-0.04288934916257858,-0.24266676604747772,-0.3923724889755249,-0.28611302375793457,-0.29293641448020935,-0.18095043301582336
MS,New_MS_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_180.wav,-23.467975616455078,8.482279777526855,5.618292331695557,3.0365662574768066,1.320446252822876,0.8649911880493164,-0.20492026209831238,-0.2669442594051361,-0.3597315847873688,-0.5603678226470947,-0.3716934025287628,-0.3132879436016083,-0.16797484457492828
MS,New_MS_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_181.wav,-23.177261352539062,8.232998847961426,5.479193687438965,3.0079715251922607,1.2800416946411133,0.8108993172645569,-0.1637200564146042,-0.2191777527332306,-0.3560703992843628,-0.4581432044506073,-0.4103415906429291,-0.326752245426178,-0.1918647587299347
MS,New_MS_182.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_182.wav,-23.873239517211914,7.8461127281188965,5.367122650146484,2.9496638774871826,1.324854850769043,0.7848132848739624,-0.21479670703411102,-0.22508840262889862,-0.31011030077934265,-0.4509960114955902,-0.3414539396762848,-0.3243860602378845,-0.20319397747516632
MS,New_MS_183.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_183.wav,-23.676969528198242,8.304271697998047,5.675210475921631,3.104384660720825,1.305646300315857,0.7961549162864685,-0.206789031624794,-0.33614858984947205,-0.32532161474227905,-0.38051867485046387,-0.4425242245197296,-0.3170749247074127,-0.22605270147323608
MS,New_MS_184.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_184.wav,-23.52389144897461,7.690810680389404,5.41591215133667,2.92344331741333,1.2665956020355225,0.8006007671356201,-0.14874956011772156,-0.3361995220184326,-0.34147292375564575,-0.4128568172454834,-0.4247731566429138,-0.22913073003292084,-0.21620656549930573
MS,New_MS_185.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_185.wav,-23.203582763671875,7.989954471588135,5.492680549621582,3.0770301818847656,1.2763478755950928,0.8696672916412354,-0.056888896971940994,-0.3165990710258484,-0.30251285433769226,-0.5086732506752014,-0.4524117708206177,-0.3049803674221039,-0.22309963405132294
MS,New_MS_186.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_186.wav,-23.534870147705078,8.234026908874512,5.6358208656311035,3.2320642471313477,1.2902103662490845,0.7688553929328918,-0.21777869760990143,-0.2867593467235565,-0.33475354313850403,-0.4706110954284668,-0.45673686265945435,-0.3526251018047333,-0.1849210262298584
MS,New_MS_187.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_187.wav,-24.02115821838379,7.779755115509033,5.406608581542969,3.031583547592163,1.252828598022461,0.7844648361206055,-0.16216139495372772,-0.20231971144676208,-0.4252629280090332,-0.46128737926483154,-0.3716913163661957,-0.29387667775154114,-0.2215641289949417
MS,New_MS_188.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_188.wav,-23.445987701416016,8.142434120178223,5.5664777755737305,3.097622871398926,1.3321514129638672,0.8066108226776123,-0.11405370384454727,-0.22431965172290802,-0.4375496804714203,-0.5161858797073364,-0.37944987416267395,-0.3349635601043701,-0.2095135748386383
MS,New_MS_189.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_189.wav,-23.803768157958984,7.803805828094482,5.399803638458252,2.985389232635498,1.3411487340927124,0.752839207649231,-0.18758732080459595,-0.20510205626487732,-0.43192237615585327,-0.42017966508865356,-0.36634474992752075,-0.33240190148353577,-0.2143813967704773
MS,New_MS_190.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_190.wav,-24.00614356994629,7.745108604431152,5.352583408355713,2.9817771911621094,1.312192678451538,0.8206357359886169,-0.19902931153774261,-0.15628142654895782,-0.42232537269592285,-0.42904964089393616,-0.3768288195133209,-0.3451063334941864,-0.1652379333972931
MS,New_MS_191.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_191.wav,-23.56078338623047,8.260444641113281,5.620664119720459,3.1742751598358154,1.2621947526931763,0.823759138584137,-0.12246617674827576,-0.3205965459346771,-0.4205106496810913,-0.4495077431201935,-0.36002811789512634,-0.3463817536830902,-0.1844775229692459
MS,New_MS_192.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_192.wav,-22.849802017211914,8.251051902770996,5.656674861907959,3.107828140258789,1.3426305055618286,0.7190648913383484,-0.11824674159288406,-0.284046471118927,-0.3327861428260803,-0.46854206919670105,-0.3952538073062897,-0.31370577216148376,-0.2279151976108551
MS,New_MS_193.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_193.wav,-23.124107360839844,8.215348243713379,5.682009696960449,3.0349843502044678,1.2339768409729004,0.806215226650238,-0.15835553407669067,-0.2843799889087677,-0.36391735076904297,-0.4786487817764282,-0.36208751797676086,-0.38012072443962097,-0.2243741750717163
MS,New_MS_194.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_194.wav,-23.666534423828125,8.12448501586914,5.455307483673096,3.2078239917755127,1.283733606338501,0.7750939130783081,-0.21294473111629486,-0.2630922794342041,-0.4215420186519623,-0.5194699168205261,-0.4185933470726013,-0.3393802344799042,-0.15420761704444885
MS,New_MS_195.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_195.wav,-23.45882225036621,8.294689178466797,5.594646453857422,3.2517483234405518,1.2968024015426636,0.8316542506217957,-0.12200076133012772,-0.25018391013145447,-0.3598729074001312,-0.5242498517036438,-0.4332353174686432,-0.34487980604171753,-0.18656176328659058
MS,New_MS_196.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_196.wav,-22.96111488342285,8.132671356201172,5.499117374420166,3.0528910160064697,1.3990552425384521,0.7843254804611206,-0.20657134056091309,-0.20855195820331573,-0.3418170213699341,-0.5704100728034973,-0.35327309370040894,-0.32096418738365173,-0.19277822971343994
MS,New_MS_197.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_197.wav,-23.013059616088867,8.163902282714844,5.613226890563965,3.0968017578125,1.3491673469543457,0.8177034258842468,-0.19432587921619415,-0.24651169776916504,-0.458195298910141,-0.5512292385101318,-0.3603576421737671,-0.3342941105365753,-0.2232891172170639
MS,New_MS_198.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_198.wav,-23.41221809387207,8.37226676940918,5.62979793548584,3.0763909816741943,1.258926510810852,0.7368206977844238,-0.15387645363807678,-0.2672896087169647,-0.33700376749038696,-0.4848192036151886,-0.4258883595466614,-0.27031517028808594,-0.22343510389328003
MS,New_MS_199.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_199.wav,-23.749526977539062,8.290404319763184,5.56196928024292,2.9975757598876953,1.2264653444290161,0.8000895380973816,-0.14067710936069489,-0.2662689983844757,-0.41036108136177063,-0.43814441561698914,-0.45678186416625977,-0.3122357130050659,-0.24348631501197815
MS,New_MS_200.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_200.wav,-22.88529396057129,8.244484901428223,5.630002021789551,3.2704505920410156,1.3388983011245728,0.8095030188560486,-0.17610596120357513,-0.2642553150653839,-0.40224218368530273,-0.45715516805648804,-0.4227522313594818,-0.38000252842903137,-0.22589819133281708
MVP,New_MVP_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_001.wav,-30.97542381286621,3.389284133911133,1.6220096349716187,0.46402186155319214,-0.3606373965740204,-0.2499084621667862,-0.36474329233169556,-0.20258784294128418,-0.21193718910217285,-0.06228850409388542,-0.11145327985286713,-0.15388035774230957,-0.07564830780029297
MVP,New_MVP_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_002.wav,-27.462162017822266,3.7425633668899536,1.2962462902069092,0.34683409333229065,-0.6014197468757629,-0.35123392939567566,-0.5784961581230164,-0.1904923915863037,-0.22364408522844315,0.00011970335617661476,-0.015046182088553905,-0.13741616904735565,0.0005722059868276119
MVP,New_MVP_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_003.wav,-32.4122257232666,1.9006207585334778,0.6320104598999023,0.15089520066976547,-0.32551562786102295,-0.15909674763679504,-0.31210534274578094,-0.06465169787406921,-0.08056705445051193,-0.01887038092536386,-0.03298657666891813,-0.05967750400304794,-0.0015711970627307892
MVP,New_MVP_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_004.wav,-28.007158279418945,6.602652072906494,2.9347620010375977,0.6511467695236206,0.1008627712726593,0.1897553950548172,-0.16357974708080292,-0.26354163885116577,-0.2971489429473877,-0.24631839990615845,-0.14734116196632385,-0.1640501767396927,-0.1086626723408699
MVP,New_MVP_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_005.wav,-27.94178581237793,6.423731803894043,3.0141079425811768,0.8097532391548157,0.2070874720811844,0.25862374901771545,-0.0601390041410923,-0.23914387822151184,-0.3091246783733368,-0.2894875109195709,-0.13854704797267914,-0.1965937316417694,-0.09389173984527588
MVP,New_MVP_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_006.wav,-27.903507232666016,6.558681488037109,3.132338047027588,0.7968237996101379,0.20674152672290802,0.24487066268920898,-0.11067011952400208,-0.11851699650287628,-0.2824611961841583,-0.2682836949825287,-0.16155005991458893,-0.19532491266727448,-0.1288372427225113
MVP,New_MVP_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_007.wav,-27.949369430541992,6.580902576446533,3.0416135787963867,0.8926015496253967,0.2645767331123352,0.2658606469631195,-0.042345836758613586,-0.16700546443462372,-0.26799166202545166,-0.22027230262756348,-0.1296905130147934,-0.2041815221309662,-0.12427490204572678
MVP,New_MVP_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_008.wav,-28.08357810974121,6.634422779083252,3.104241371154785,0.73773193359375,0.14555023610591888,0.24825261533260345,-0.01853034645318985,-0.19673603773117065,-0.339503675699234,-0.263932466506958,-0.1494264006614685,-0.17014482617378235,-0.1050381287932396
MVP,New_MVP_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_009.wav,-28.044445037841797,6.53878116607666,3.0359675884246826,0.8210648894309998,0.19004376232624054,0.25228145718574524,-0.09126424044370651,-0.2281716912984848,-0.24573686718940735,-0.22392715513706207,-0.14186443388462067,-0.2094113826751709,-0.10461490601301193
MVP,New_MVP_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_010.wav,-27.961477279663086,6.4724202156066895,2.9799938201904297,0.7011603116989136,0.14531420171260834,0.19086839258670807,-0.1043725535273552,-0.2219436913728714,-0.25648680329322815,-0.2585829496383667,-0.1751362532377243,-0.20396080613136292,-0.08490707725286484
MVP,New_MVP_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_011.wav,-28.322603225708008,6.50538444519043,3.033482313156128,0.7111924290657043,0.15848948061466217,0.28401094675064087,-0.03497275337576866,-0.20513372123241425,-0.2555078864097595,-0.23849594593048096,-0.15376994013786316,-0.1634833961725235,-0.07765353471040726
MVP,New_MVP_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_012.wav,-27.85435676574707,6.626282215118408,3.115199327468872,0.8563426733016968,0.2515663802623749,0.30856984853744507,-0.08127494156360626,-0.2196858674287796,-0.27761396765708923,-0.26255613565444946,-0.17421872913837433,-0.16057251393795013,-0.08983678370714188
MVP,New_MVP_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_013.wav,-27.93071174621582,6.5143961906433105,3.032468318939209,0.7797108888626099,0.17213797569274902,0.31708836555480957,-0.0450131855905056,-0.1692543774843216,-0.2754635512828827,-0.2459826022386551,-0.20018233358860016,-0.1884530633687973,-0.08471894264221191
MVP,New_MVP_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_014.wav,-27.942018508911133,6.682570457458496,3.040975570678711,0.8218721151351929,0.21965764462947845,0.29172423481941223,0.0026433179154992104,-0.15131722390651703,-0.23116102814674377,-0.22381183505058289,-0.16636836528778076,-0.15839774906635284,-0.11623483896255493
MVP,New_MVP_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_015.wav,-27.977962493896484,6.568291664123535,2.9422619342803955,0.7033131122589111,0.1827779859304428,0.29293668270111084,-0.03598080575466156,-0.21119819581508636,-0.24888241291046143,-0.2554366886615753,-0.157139852643013,-0.18788285553455353,-0.12866610288619995
MVP,New_MVP_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_016.wav,-27.906757354736328,6.4702982902526855,2.8830020427703857,0.6599000692367554,0.17675229907035828,0.23138053715229034,-0.08009085059165955,-0.20333945751190186,-0.27103307843208313,-0.25785917043685913,-0.19668696820735931,-0.16444477438926697,-0.15704508125782013
MVP,New_MVP_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_017.wav,-27.866336822509766,6.555056095123291,3.0077171325683594,0.7994289994239807,0.16857793927192688,0.2903442680835724,-0.05048052594065666,-0.23221060633659363,-0.3085513114929199,-0.2544832229614258,-0.15444855391979218,-0.1445608288049698,-0.154001846909523
MVP,New_MVP_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_018.wav,-27.986927032470703,6.5429768562316895,2.9978420734405518,0.6920478940010071,0.11711858212947845,0.22867083549499512,-0.1541142761707306,-0.2036661058664322,-0.29528650641441345,-0.27750125527381897,-0.17284898459911346,-0.13036364316940308,-0.10671711713075638
MVP,New_MVP_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_019.wav,-28.034751892089844,6.490367412567139,2.904534339904785,0.6401979327201843,0.2077220231294632,0.2575696110725403,-0.07807401567697525,-0.17870092391967773,-0.3255937695503235,-0.21612641215324402,-0.18823589384555817,-0.17842648923397064,-0.14085598289966583
MVP,New_MVP_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_020.wav,-27.92529296875,6.539434432983398,2.9969358444213867,0.7594445943832397,0.19219130277633667,0.22417967021465302,-0.0948851928114891,-0.21479414403438568,-0.2508789598941803,-0.26314103603363037,-0.14380799233913422,-0.20298676192760468,-0.10954463481903076
MVP,New_MVP_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_021.wav,-27.923507690429688,6.514230251312256,2.9781785011291504,0.6738909482955933,0.20942357182502747,0.2801324427127838,-0.003845518920570612,-0.20324456691741943,-0.2706644535064697,-0.22898826003074646,-0.14162278175354004,-0.19416826963424683,-0.14838135242462158
MVP,New_MVP_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_022.wav,-27.561208724975586,6.6186957359313965,3.1045167446136475,0.8038724660873413,0.272197425365448,0.24892671406269073,-0.09175339341163635,-0.2323407679796219,-0.22846102714538574,-0.1996307522058487,-0.18589794635772705,-0.15381082892417908,-0.1716545969247818
MVP,New_MVP_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_023.wav,-27.810705184936523,6.532525062561035,3.013791561126709,0.7464789748191833,0.10127883404493332,0.20512929558753967,-0.08078472316265106,-0.19240061938762665,-0.31390616297721863,-0.2379428744316101,-0.1805478036403656,-0.1775760054588318,-0.12229075282812119
MVP,New_MVP_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_024.wav,-27.956745147705078,6.621377468109131,3.0072860717773438,0.7553570866584778,0.19197775423526764,0.21225528419017792,-0.06834254413843155,-0.2076997458934784,-0.24049265682697296,-0.26733317971229553,-0.15658634901046753,-0.2041660100221634,-0.159995898604393
MVP,New_MVP_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_025.wav,-27.908517837524414,6.623113632202148,3.0145504474639893,0.6792309880256653,0.16210810840129852,0.18005070090293884,-0.06046431139111519,-0.21865390241146088,-0.31267768144607544,-0.2586205303668976,-0.1923379749059677,-0.1548762023448944,-0.12510016560554504
MVP,New_MVP_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_026.wav,-27.617719650268555,6.473601818084717,2.953624725341797,0.75113445520401,0.22995437681674957,0.20616862177848816,-0.0725409984588623,-0.1986137479543686,-0.27070364356040955,-0.24189920723438263,-0.13441793620586395,-0.20738038420677185,-0.12828479707241058
MVP,New_MVP_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_027.wav,-27.76054573059082,6.4748854637146,2.8788132667541504,0.6674791574478149,0.08162570744752884,0.20083777606487274,-0.1446094512939453,-0.21279163658618927,-0.29817914962768555,-0.25485682487487793,-0.15312153100967407,-0.19351835548877716,-0.14744168519973755
MVP,New_MVP_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_028.wav,-27.829845428466797,6.532397747039795,3.0043275356292725,0.812835693359375,0.21194477379322052,0.3053026795387268,-0.0642562136054039,-0.22046510875225067,-0.22765015065670013,-0.2888442277908325,-0.17467372119426727,-0.2001568228006363,-0.13406233489513397
MVP,New_MVP_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_029.wav,-27.991243362426758,6.582269191741943,2.9038703441619873,0.743855357170105,0.14726847410202026,0.21894775331020355,-0.030413974076509476,-0.22956185042858124,-0.3182772099971771,-0.2867022156715393,-0.18106664717197418,-0.17808717489242554,-0.16181282699108124
