indice_interno,clase,archivo,ruta,sha256,duplicado_exacto,tamano_grupo_duplicado
251,AS,New_AS_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_052.wav,fe56affce9ae277a485788e9d77d9817c99050c8e3ac077613836b23b33c5ff7,False,1
252,AS,New_AS_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_053.wav,329772bfa8886ee0c67aaa57a6e5e290072df9f264aa6585008286ba6ccf302d,False,1
253,AS,New_AS_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_054.wav,8ea7ce3c6400e9fc63502ae8ba290ba398e74b2dd2952fe755af93b1472caec4,False,1
254,AS,New_AS_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_055.wav,184cf92ce24dd84d23c38b73f3d64df6e90b050e357dbaf54a7c6bd5961bd18a,False,1
255,AS,New_AS_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_056.wav,43221270bc640ac547a521b40de10f66e037b2189e34216741a59de16cc501e4,False,1
256,AS,New_AS_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_057.wav,dd895fe304942c379cb4e8c1a7d32e04bfe51136a1e58849e87ed02266401988,False,1
257,AS,New_AS_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_058.wav,1cad01fe4a19eace396fe90d06b87a153d10af010f9e8fd9cd8eff36ba1d4728,False,1
258,AS,New_AS_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_059.wav,6ac16affea36467ce466a91547d208dd8b87fbbc4f413bcda40959f84d9b7eb9,False,1
259,AS,New_AS_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_060.wav,1dba221cce137c6d271f511796358a61772ef3c1931e0eb5278f76402c3de5ad,False,1
260,AS,New_AS_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_061.wav,f6f058a6c4348aca60344e8136411dc270f2af4f3ccbbfb552ca2e4520eacbaf,False,1
261,AS,New_AS_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_062.wav,724f4d290c8d82ec58b3381107df4be416015e8c40c6ef08fcee8fcad3b2d473,False,1
262,AS,New_AS_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_063.wav,b8a441a170a774ce6bbc9f92413fded8fc73fc8d2453f2abbc6031eaa0fafb1f,False,1
263,AS,New_AS_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_064.wav,74dd54136f40ac059248e47a8aa0847fdda7f6d9414f5aa60114bdfa8ad6bb01,False,1
264,AS,New_AS_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_065.wav,db55fe5125beef4325d2991bf4458a9266bc12c2a9efa307475fcf4cb0430965,False,1
265,AS,New_AS_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_066.wav,3ca27c5dfb2dde8b04edfb968363e606f333532cb6bd77b0c3b804423abaff64,False,1
266,AS,New_AS_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_067.wav,2c7a52128cd1d7fc96f8c570eb4cc3a28bd6d63c0f6ee7a76fb9c5ab910b955e,False,1
267,AS,New_AS_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_068.wav,c8c9cdd226fa341d7f251f37838452ff7e4a17c31b983394b686b544c4957c80,False,1
268,AS,New_AS_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_069.wav,dcf6568fbfe96b544017df9c384e402434fa93702e3bdb45c5b283dd6eb49de4,False,1
269,AS,New_AS_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_070.wav,c4a6fd7a95a90680d9f15dd3955a9675023a05f7c79662c25a1ae37e9c136e16,False,1
270,AS,New_AS_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_071.wav,1cc6aa222c5629b8a7502f4da954a576f6fb0f2c014f4dcf847f2dd1baddcb23,False,1
271,AS,New_AS_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_072.wav,a25047c8928f3c84c3e76c69eb9f20812bd4547885d8c8237fc0feb750cad7a7,False,1
272,AS,New_AS_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_073.wav,bcf3ed744cae3b45ba5e291a0d59f38a94e67a3497ae34f62d08194601c8e1e9,False,1
273,AS,New_AS_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_074.wav,6ab9bac922712215596be30d7697e85390dfb0a7221c3dbd965521616ece4b7e,False,1
274,AS,New_AS_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_075.wav,e634956db094e0093b2a69074f61dcddaa0aa8713aa2a7c252dc4a0da07cf4df,False,1
275,AS,New_AS_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_076.wav,23cf150d58551af2be9de84ed3c9f39553149bea605fdf8b1230dc760d189204,False,1
276,AS,New_AS_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_077.wav,d8f4b68d69348be9b45ee0e1ba31f777c8b1e7e3e0c2d89b5a6b142f1526255d,False,1
277,AS,New_AS_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_078.wav,387f0e26223a675438e0d5b6e4f9522114ce3315eedb17b4555222353ba9d202,False,1
278,AS,New_AS_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_079.wav,d8b89e3bc3a63722edf46bc3b60e63b8d4f95432ae913d86bda32b3cea97ff94,False,1
279,AS,New_AS_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_080.wav,2e86da5e781f231e478ffc34166e3ae230a7376ad82a225b713653462ddb3690,False,1
280,AS,New_AS_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_081.wav,ada9cf1c5b459895ebca2b41e2c44894af7ea74fc853006bbca95e87837850c2,False,1
281,AS,New_AS_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_082.wav,c747caf720de93388c7c43e572620f3d50a72a675fa2c33d786c953cf7e672b4,False,1
282,AS,New_AS_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_083.wav,04be80a1e2f73ed2954ab701212909c461e3d19a4d49f77a381290092e9aad83,False,1
283,AS,New_AS_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_084.wav,7935398ad906cdb3fe17e3265f6f6357d65910ad6ec3534fdae04e4e8bdb324b,False,1
284,AS,New_AS_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_085.wav,26ab28d376fba93b1f8c45813a4efd2f9f452b0eb93a74a0ad2e8e5d3815dc99,False,1
285,AS,New_AS_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_086.wav,af1e607bdb5f77b5cea9f39ea9826da6f7c0ff2e3e715b180592c07734f3a191,False,1
286,AS,New_AS_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_087.wav,0c24daa582bc6293e7446a7bf915d6a615dd44ec21a1745a965d33d49cd30574,False,1
287,AS,New_AS_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_088.wav,0222479657efc3b9ebce482e67a401bb5a779f6a171868e8261caf4234bf0b80,False,1
288,AS,New_AS_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_089.wav,19d42ef54f09f80000b5d59a67e48d19f3c138b1c775804408f3c1908da14f52,False,1
289,AS,New_AS_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_090.wav,d739b8a4938ca75696bc40571b18576e8236922fe0dfdecf5f793183e6bbaae6,False,1
290,AS,New_AS_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_091.wav,d28fcf717caa84397d2b58273d93a1753b78d43236795fdb2e068621019ae912,False,1
291,AS,New_AS_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_092.wav,a867ec825c9c12e82e48e1bd5a34e6bdc26c5ff0ce50a8e8a07bb92df3d67e60,False,1
292,AS,New_AS_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_093.wav,1050ad13abe5201821840c6c14cf19c2099e8ef1ff7e3dc70f88c3e2627bd27b,False,1
293,AS,New_AS_094.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_094.wav,eaa8901de7260938f3d1d30f03ce13728cada31f8d184bb0d40953da2762a8ad,False,1
294,AS,New_AS_095.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_095.wav,b5a4397838a67c242a9eb3b177b43dc9c0234c7fc0ee5bcfb15ab6a36308c768,False,1
295,AS,New_AS_096.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_096.wav,5286d0824b0d671992d22c02e45c7edf54bf0af66f8a3cc416ecfc971af225d2,False,1
296,AS,New_AS_097.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_097.wav,4bbfa1405e7d12e8533aeaf57971d09978d69bb16ced39bfea1867ff973e4579,False,1
297,AS,New_AS_098.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_098.wav,8309d1ac6efe9fb365de81a7c5bf4b9a9aa6ec5161a40e45ed8c497b4b73c734,False,1
298,AS,New_AS_099.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_099.wav,771f04b427148a48d6b83c44e8714261d7c078a6054f5aa4bd7640120f01a068,False,1
299,AS,New_AS_100.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_100.wav,f3e16ba855a776ef4b4b9fb358d616d0689c0b6fac5bc83cc9661cb5f5f2fb71,False,1
300,AS,New_AS_101.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_101.wav,0c183c06a2921741d6ea84b05632e20fb6bc807672e7f3f491cc316460368cbe,False,1
301,AS,New_AS_102.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_102.wav,1ecf8d2984df409cc6b9b14f5406171f5afce6525b4da6e7591d3fc9d48f9b79,False,1
302,AS,New_AS_103.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_103.wav,667d0569a4200b85a15fb652b310192d0144189eb5a10a95a4200b03fa42cd68,False,1
303,AS,New_AS_104.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_104.wav,c5d46321e6ef5d7a2fa7203806a1d1f8368c521405a7881590f1a0734e8645d9,False,1
304,AS,New_AS_105.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_105.wav,d4ade0a4801e45b3ed97690cc01561dada2ee02b67d7fba8e8f3799141c441e9,False,1
305,AS,New_AS_106.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_106.wav,b4de31239764e04d8526d324e12da50560b4365a3647f26e89e7cb8ec1761a72,False,1
306,AS,New_AS_107.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_107.wav,e2e70884b7438be67c2aa216f42d88f8e967e9bea3c222b3997fefb679bdf99b,False,1
307,AS,New_AS_108.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_108.wav,f5ba17aed7f554669db4b442775711637b60be2fd6a66b02428d2ac352f9419c,False,1
308,AS,New_AS_109.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_109.wav,cd2678a27e5e221d4a289d3af4305be3194e3ca835589c0bd471334de164bafc,False,1
309,AS,New_AS_110.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_110.wav,3e91555e1a35432104b12543cfdfa92b12931bb0b611392c194a6ce625b2b737,False,1
310,AS,New_AS_111.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_111.wav,6cb3aab028768ff03ea28ab6fa91da7765524fd3aaa5d653795ad8de421e3d4f,False,1
311,AS,New_AS_112.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_112.wav,e1f12443f53840fd2484f350918f96bfab2dd625254d6b8ff79a1a4d383791a9,False,1
312,AS,New_AS_113.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_113.wav,5214451b14c38016f2e3106b8b75f332834ba723ef207c7a5d7b376fea11d79c,False,1
313,AS,New_AS_114.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_114.wav,f0bf113bf33a0e00018d962a0d7975c20a33ad585ee1fd2aba31d274fa658b8f,False,1
314,AS,New_AS_115.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_115.wav,36e03ade8931e166bc37aa7351a421e2fa8f4e6f74382000b342113d85276a39,False,1
315,AS,New_AS_116.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_116.wav,01a60ca0abf64d3fc784931e2fd2eb54f53a07f742c5ccb1981ab61a52259adc,False,1
316,AS,New_AS_117.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_117.wav,2eb4c9fb23fb24542f044ca757a51786b0c6732bee494066de96c36f911604fc,False,1
317,AS,New_AS_118.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_118.wav,f0bfdbd5075360938ea99eff60319044ad6e243254f54fbb08d5c48b9421a8cc,False,1
318,AS,New_AS_119.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_119.wav,fc96e08fa32ea79fc17e6aad48d1f299d4b3cf6396c749a29f6d0ac655d60928,False,1
319,AS,New_AS_120.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_120.wav,c25a2ade7cff4fec0b39e8c9ce968ed03051ad0d2a7402dd3ee61265e60e851a,False,1
320,AS,New_AS_121.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_121.wav,c6cd56f90dfa4e5662b6b726dbed8bfc382d3bbfc5f67fd178528cd283cb1ef1,False,1
321,AS,New_AS_122.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_122.wav,f8083c4506c9299f9c75ecceeb9c07f968281d9b2e4dd115a9ad534f0849d78b,False,1
322,AS,New_AS_123.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_123.wav,62348cbc1ef63de5b801e90ddb480815c4da502fb21e025d5598dcb776824a75,False,1
323,AS,New_AS_124.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_124.wav,865c57e9574c5524ff7db94a17f9fc708460953d38a84567fe243c7e05881fbd,False,1
324,AS,New_AS_125.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_125.wav,f37b47cd264241f67eea1e6d55ee67eda9bb179fb6d6422b1d9bf8db6c3713bd,False,1
325,AS,New_AS_126.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_126.wav,8cde9ca9d496bcb28636f2ee48d07ee3d01f433e404b5c63c80dc4edf1b659cf,False,1
326,AS,New_AS_127.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_127.wav,2622a5c112d2c29cc0fff13b9a899dfbc4feb1b907adb9fdbf2d0e760a1aefea,False,1
327,AS,New_AS_128.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_128.wav,e55b8dca9217562942d1e1cd1088bc428c7ed83f2f25ac77ea4945e2022f71bc,False,1
328,AS,New_AS_129.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_129.wav,73a96f0a920e8bdc47a3c4fb7481b32b64adbc6f8abd077adb6889b3e26c112c,False,1
329,AS,New_AS_130.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_130.wav,5200380b68119902d9d4b7c70b207a651c8e365272200ee67d2446bcc013a37d,False,1
330,AS,New_AS_131.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_131.wav,f8dcaa2fbf045397aaee2e947ede79bdcd4e57a2dea88efde3f4428d9149f679,False,1
331,AS,New_AS_132.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_132.wav,5699a704f29066e9b90b3de5269e24456193e01732847d67ebf2b4b2fd2592cf,False,1
332,AS,New_AS_133.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_133.wav,078d6f66034ea8aca33e06c5dc567250e97c3cdedb939df3f15ca0300a1aab4c,False,1
333,AS,New_AS_134.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_134.wav,ff00710b5a61b48b587a7b5f0698b4cc1104408ee7f6fcd569c4d10c04493f1f,False,1
334,AS,New_AS_135.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_135.wav,c16e57bc98a5d24d4072b684f07fb026dc37e7992876267983f1b2b1fcefd919,False,1
335,AS,New_AS_136.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_136.wav,0473e6450afd754ce5dfa193f41cb29f0b8aeb0e41ae89af9ad172b611ae62b7,False,1
336,AS,New_AS_137.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_137.wav,aeee2600a39012fad61a9f06c792e191bb165bc30f7f8170373b368d515edc13,False,1
337,AS,New_AS_138.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_138.wav,a736e3063bcbea2ce384b0ee429ff95007cad29b942bb759404f5622a345cb65,False,1
338,AS,New_AS_139.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_139.wav,248e5f41aed57f247174bc4b4be1b785524a557cdf4e48c98605ec60f8d31263,False,1
339,AS,New_AS_140.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_140.wav,5a4744b86b9cb58b431ba048bbd80de4cf4eb2f5773b9478c3f8ecb846cc43a4,False,1
340,AS,New_AS_141.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_141.wav,16bceb887cd2fdfc7d97a286dd8b04bd11725f8d27e2ca0cba7cb28610d71f49,False,1
341,AS,New_AS_142.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_142.wav,84f49563f09a6cfe259bac8521afe5115fb681fe1654fad49fbb18861b401de6,False,1
342,AS,New_AS_143.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_143.wav,d02a89a604f0b542cd942e748cf6ca32aa27d3c06bc0f320e37d7bdaef89e450,False,1
343,AS,New_AS_144.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_144.wav,cd5bd21437577598b8037392bd50e86aca210d7d79c1d0a06e34cb0864720655,False,1
344,AS,New_AS_145.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_145.wav,5a2e9e1a83ca56427f086f5e9a10b6656df0036545e73efa7ab7b73bd8d7ba78,False,1
345,AS,New_AS_146.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_146.wav,815bcf5f76b2cf6d7b6e9dabafdf187aee6b04331c54df900ba3efbb2ce80800,False,1
346,AS,New_AS_147.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_147.wav,502d221d843cbe5e1fa48e5cd84f5aece25341aa98dea6708b9ea3fa432d67e4,False,1
347,AS,New_AS_148.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_148.wav,69bcba6c116fbe2c1a843e56baf8b8b75302a8cbb1cd233ddae85d48a21a9f55,False,1
348,AS,New_AS_149.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_149.wav,bfbe11062f0c95f8656b96ae362f0db58aa12ee088403b1fa656ffe243ccb208,False,1
349,AS,New_AS_150.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_150.wav,fafa77bd5e3cb5cad9c8fb465f18153764f46167eb44a1b4f45c1d3033b4b624,False,1
350,AS,New_AS_151.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_151.wav,b914d7dbc47b695bb407e21d8e13f17b76fa4f81dd35a95afe1c14a1596155a5,False,1
351,AS,New_AS_152.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_152.wav,5de75108128960b643287d441337578f2511d4701fdc29f1f15f71e0e4cc721f,False,1
352,AS,New_AS_153.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_153.wav,ddef86261b7352f6e4500b15fb77a8f4d4592d9dff1dc70fbf335ecdcbf5292f,False,1
353,AS,New_AS_154.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_154.wav,55f8bc0a2e501b66e8aef74db2bdc68a55780dc121a03aa0dc7f1f6932fa9103,False,1
354,AS,New_AS_155.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_155.wav,8133bf6307526e8536145b8d6e1c1b09710c80989a524b29ec1bdda425a83242,False,1
355,AS,New_AS_156.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_156.wav,c71127ec243c3b3f4c2c89db044c3557c72c27528aafe397fbd15f1dac082062,False,1
356,AS,New_AS_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_157.wav,ce75403c66351e3417e1a2d6e657d75d983a462385a187841410517f899b79d5,False,1
357,AS,New_AS_158.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_158.wav,9e0071962f7da5142c02242031544903169ca5127ce8dc2e8c65785cf4964dbc,False,1
358,AS,New_AS_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_159.wav,ecd795c239a0aa1f17d71029a89795e5b367e239139d2bb5ea46ebd9caa7fe0f,False,1
359,AS,New_AS_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_160.wav,01949162ccaf77c67afd4579f060edb1d1c0971547203d28c2905d4efb72342d,False,1
360,AS,New_AS_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_161.wav,9115cdaea511ac9894ead7f8b1de172fd3e9ee53bc569d570b79ce4e43ef3da4,False,1
361,AS,New_AS_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_162.wav,b2136887e9b2604cde3a5f6cd2c0415b00b16145104f0082e3e7c7d3eba38f7f,False,1
362,AS,New_AS_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_163.wav,e46b5afb5fe64fb5661cec22c9f0e2be60cf37eef7c34c91f25c4dffcb7c881b,False,1
363,AS,New_AS_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_164.wav,216c4687902845c1d7e0ea9a40954c0f1c3260e10cf16181a9a95ec44f82cd4b,False,1
364,AS,New_AS_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_165.wav,91d9a8bd3cfd52e11bbafdfa5ff0e50d322f9d9983977bfaf7bd43c0e7d07f9f,False,1
365,AS,New_AS_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_166.wav,89aa2fbe2c6cdb53904f365ff2bb3831df8ba2277d35b9f6676b7a10823bdf0f,False,1
366,AS,New_AS_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_167.wav,b9418f37051c2fa9b2a1bcba26b44d413618c001940fcc8e0a9ffc6a944b6bc9,False,1
367,AS,New_AS_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_168.wav,412561f40bbefcb32aa5120124fd55dfc28ac5796bada7f4d2e69f4d48fe831d,False,1
368,AS,New_AS_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_169.wav,87e3e97394b79c822164620c4bfda6a6dfb7c5f7c6b6579540d07e7a9f5bd313,False,1
369,AS,New_AS_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_170.wav,6e2c5c0c8443cb70e11ee48efc8d573274b359d7fe946abee2774a587968d70e,False,1
370,AS,New_AS_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_171.wav,ca48035e5c30209280d4af3ce71ea03cd9706eb0ec267e3d3b25b545978445b5,False,1
371,AS,New_AS_172.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\AS_New_3주기\New_AS_172.wav,7186ed9b65be73666726b044d71a19aad52ed2d3bfe0c61324912172950f4476,False,1
