clase,archivo,ruta,F_001,F_002,F_003,F_004,F_005
MS,New_MS_095.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_095.wav,0.000275786614124,0.179068883530412,0.0672922856323864,0.2547743570175924,0.498588687205485
MS,New_MS_096.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_096.wav,5.117997697368631e-05,0.1840904158545843,0.1558585703599619,0.4184655526314579,0.2415342811770222
MS,New_MS_097.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_097.wav,0.0013970554468497,0.1599325178555836,0.0494881172704496,0.4888923663622102,0.3002899430649066
MS,New_MS_098.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_098.wav,0.0003218752163664,0.1816935710766986,0.1348675560564272,0.2806807794236031,0.4024362182269045
MS,New_MS_099.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_099.wav,0.0093512163169747,0.2362333225957019,0.0513999807068775,0.4016063401653549,0.3014091402150909
MS,New_MS_100.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_100.wav,0.0001493443606967,0.1788951456603136,0.0695527226647679,0.2113791386038971,0.5400236487103246
MS,New_MS_101.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_101.wav,0.0008956638546949,0.1236918996026969,0.0440697219031635,0.4510973753710152,0.3802453392684294
MS,New_MS_102.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_102.wav,0.0002923267355311,0.244711394153816,0.0535167949897303,0.380926237526964,0.3205532465939585
MS,New_MS_103.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_103.wav,0.003434800413538,0.2181975562892502,0.1223951616403603,0.2785226811559688,0.3774498005008824
MS,New_MS_104.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_104.wav,0.0004261730026167,0.1327730176825663,0.0648742950004461,0.487979948923905,0.3139465653904658
MS,New_MS_105.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_105.wav,0.0168240519092123,0.1016320478357877,0.0348954792006381,0.2946707374007959,0.5519776836535659
MS,New_MS_106.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_106.wav,0.0022987075051454,0.1778630374482193,0.0907462189240545,0.4261225109933694,0.3029695251292113
MS,New_MS_107.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_107.wav,0.0052609360565432,0.2465542551806294,0.0708634633096876,0.4278852096131225,0.2494361358400172
MS,New_MS_108.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_108.wav,0.0019570273531808,0.1342492531280515,0.0418149529796736,0.3023887797099815,0.5195899868291124
MS,New_MS_109.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_109.wav,0.0003346294567822,0.0979119207041669,0.1179061204869196,0.2810209587489738,0.5028263706031574
MS,New_MS_110.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_110.wav,0.001126754084205,0.1924347231299472,0.1440452496429984,0.4152895127911477,0.2471037603517017
MS,New_MS_111.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_111.wav,0.001492614258701,0.1064410496366414,0.0279551233096324,0.402628448164949,0.461482764630076
MS,New_MS_112.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_112.wav,0.0019456418584246,0.2459182426244861,0.0893849108759287,0.3248845664910988,0.3378666381500617
MS,New_MS_113.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_113.wav,2.272678147170409e-05,0.2500549518890418,0.0449797717828516,0.3690591725885959,0.3358833769580389
MS,New_MS_114.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_114.wav,0.0077651135357057,0.1430568049131987,0.0761291957271906,0.4109970640391152,0.3620518217847896
MS,New_MS_115.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_115.wav,0.0005550414294666,0.2317001289277553,0.174913436094876,0.3070053692708789,0.2858260242770232
MS,New_MS_116.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_116.wav,5.879592960981905e-05,0.2117913246017829,0.0411731045635285,0.3130462507547544,0.4339305241503242
MS,New_MS_117.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_117.wav,0.0001031656914974,0.1672804882909153,0.0624853910213389,0.2593367197756166,0.5107942352206317
MS,New_MS_118.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_118.wav,8.495903748975549e-09,0.7973159363127598,0.0076737561920616,0.142441010824263,0.0525692881750117
MS,New_MS_119.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_119.wav,0.0040634538857855,0.0295301712164998,0.0018413269851388,0.7314344135039145,0.2331306344086613
MS,New_MS_120.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_120.wav,0.0056139471923629,0.0228961135085055,0.0014674368041469,0.754495306320056,0.2155271961749285
MS,New_MS_121.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_121.wav,0.0070338197123243,0.024755525624293,0.0019578240021094,0.7546051234855564,0.2116477071757168
MS,New_MS_122.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_122.wav,0.0067919931150511,0.0318349643155122,0.0020010440864311,0.7349796554701539,0.2243923430128517
MS,New_MS_123.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_123.wav,0.0055928695125124,0.0270262255948885,0.0024861800002729,0.7348892833226588,0.2300054415696672
MS,New_MS_124.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_124.wav,0.0065043092111494,0.0237097821834709,0.0027104589544293,0.7586449143300407,0.2084305353209094
MS,New_MS_125.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_125.wav,0.0401361345952606,0.0079654122436856,0.0686840773634368,0.7543356660969699,0.128878709700647
MS,New_MS_126.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_126.wav,0.0624410411759139,0.0137772916016998,0.0650263815663789,0.7052882862435171,0.1534669994124901
MS,New_MS_127.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_127.wav,0.0431016380471808,0.0083329253428257,0.0604217132632402,0.7693152455408929,0.1188284778058604
MS,New_MS_128.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_128.wav,0.0426779646155461,0.0051330800586278,0.0898130369524093,0.7309042802611934,0.1314716381122233
MS,New_MS_129.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_129.wav,1.0090322850077022e-09,0.5517268131561991,0.2969100630790778,0.0909135255233861,0.0604495972323046
MS,New_MS_130.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_130.wav,4.053738689175279e-08,0.5031619089431709,0.1179702067163276,0.1565131214082869,0.2223547223948276
MS,New_MS_131.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_131.wav,3.784569170569245e-09,0.5929186273830742,0.1588642469056784,0.0611255617753071,0.1870915601513711
MS,New_MS_132.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_132.wav,2.0610900848308567e-09,0.7561729360017376,0.1380445303161494,0.0659445200259925,0.0398380115950303
MS,New_MS_133.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_133.wav,7.865628006938619e-09,0.4429494745844797,0.0969616367970557,0.2079124489152503,0.2521764318375863
MS,New_MS_134.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_134.wav,1.8649102934992082e-07,0.6239481086894715,0.1291592628745653,0.0948920761006599,0.1520003658442738
MS,New_MS_135.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_135.wav,3.621733509275197e-06,0.7375508353849632,0.1547078486787471,0.0735273529821377,0.0342103412206425
MS,New_MS_136.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_136.wav,2.8688835625125543e-05,0.3190252382132849,0.0699493767428537,0.2700906883159368,0.3409060078922993
MS,New_MS_137.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_137.wav,0.0006981794653813,0.2632217142512495,0.0627168823827588,0.340536195184068,0.3328270287165422
MS,New_MS_138.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_138.wav,6.275996682957111e-05,0.3956916097962179,0.0710602127343937,0.2350426077177877,0.2981428097847711
MS,New_MS_139.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_139.wav,1.4578849330817736e-09,0.7949166973318733,0.1225953413164899,0.0405194616222446,0.0419684982715072
MS,New_MS_140.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_140.wav,3.01538502592354e-06,0.3954089579357644,0.033016448812155,0.3582014594780111,0.2133701183890435
MS,New_MS_141.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_141.wav,3.4813720947744943e-06,0.3959176975309671,0.1082907314158751,0.220386937237081,0.2754011524439819
MS,New_MS_142.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_142.wav,8.23826940606139e-07,0.5622815331305758,0.2245958167662887,0.1234125874542889,0.0897092388219059
MS,New_MS_143.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_143.wav,1.3530871064372718e-09,0.623837389227119,0.198615336583279,0.059579227063042,0.1179680457734727
MS,New_MS_144.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_144.wav,1.5753447781806272e-07,0.4905586635089959,0.0892295887583707,0.1532434214654841,0.2669681687326714
MS,New_MS_145.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_145.wav,9.883320074383026e-10,0.6867485487459366,0.0423320343989481,0.0655374201606229,0.2053819957061604
MS,New_MS_146.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_146.wav,7.667681154111327e-08,0.6252777863563873,0.1465441357234503,0.1095633105809267,0.118614690662424
MS,New_MS_147.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_147.wav,5.182632226302862e-10,0.6713411197124476,0.0621292800416268,0.0645478852650693,0.2019817144625929
MS,New_MS_148.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_148.wav,1.2171410730173473e-08,0.7501659217469079,0.0503344823159849,0.031948573482445,0.1675510102832514
MS,New_MS_149.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_149.wav,1.5343097211806589e-06,0.7058191270489061,0.1668228791024882,0.0738656017096668,0.0534908578292177
MS,New_MS_150.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_150.wav,7.324013773864169e-06,0.3391696885174439,0.0604398148558683,0.287058795703579,0.313324376909335
MS,New_MS_151.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_151.wav,1.92205965290018e-05,0.3499289634425075,0.0520189740751896,0.3703468903707217,0.2276859515150522
MS,New_MS_152.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_152.wav,4.410079282302812e-05,0.4493329516715202,0.0654496650532465,0.2164908173407845,0.2686824651416257
MS,New_MS_153.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_153.wav,2.3990753646516972e-08,0.7064180671387553,0.0968212632203349,0.1151816186824931,0.0815790269676627
MS,New_MS_154.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_154.wav,1.3158333373481654e-06,0.3682645565443114,0.0516313472103243,0.2603765547446779,0.319726225667349
MS,New_MS_155.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_155.wav,2.5343200076986754e-06,0.4222220674421865,0.0581792408731213,0.2893357645933457,0.2302603927713388
MS,New_MS_156.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_156.wav,1.845568160582012e-06,0.4270818447177708,0.26661197791471,0.1832496154811451,0.1230547163182134
MS,New_MS_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_157.wav,7.823716646407769e-09,0.5538479332511665,0.1345579996741178,0.1602016499358123,0.1513924093151867
MS,New_MS_158.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_158.wav,5.847905453373778e-09,0.6218859886398421,0.0857268170718117,0.092818410176561,0.1995687782638797
MS,New_MS_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_159.wav,3.9872298276275366e-10,0.8280358173650612,0.0541353475442171,0.0310543866029499,0.0867744480890488
MS,New_MS_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_160.wav,1.980288137966297e-10,0.8607371596976026,0.086359163954562,0.0270765452039287,0.0258271309458777
MS,New_MS_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_161.wav,1.779306252161571e-09,0.6459192199876246,0.0509940657255425,0.1693488364434252,0.1337378760641014
MS,New_MS_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_162.wav,1.3532688993356684e-08,0.5978412909886153,0.0389169378012928,0.0583081943185102,0.3049335633588926
MS,New_MS_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_163.wav,0.0005786564290125,0.2694986404181274,0.0503862581930474,0.2906547260102663,0.3888817189495463
MS,New_MS_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_164.wav,0.0001342263903918,0.4449950033257087,0.1036245822252105,0.2291359920059731,0.2221101960527158
MS,New_MS_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_165.wav,5.865319733756706e-07,0.5429899013289444,0.2960719585959446,0.1223203851293661,0.0386171684137713
MS,New_MS_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_166.wav,8.208056349272482e-06,0.4982382520731597,0.0797398431361681,0.175577663887383,0.2464360328469398
MS,New_MS_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_167.wav,1.7622676297978668e-06,0.4368976772046211,0.0828584433096458,0.2465535495726799,0.2336885676454233
MS,New_MS_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_168.wav,4.553861210216194e-07,0.4424047413361219,0.091708347019436,0.3218289372782549,0.1440575189800662
MS,New_MS_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_169.wav,2.282594632485951e-09,0.5548730210262681,0.3898180399436867,0.0076090236726582,0.0476999130747922
MS,New_MS_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_170.wav,3.099633827977597e-10,0.6333531820589006,0.3300335347817875,0.0108346812950726,0.025778601554276
MS,New_MS_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_171.wav,1.1612834417858912e-08,0.4097955320146771,0.5015403930432054,0.0217262541413129,0.0669378091879702
MS,New_MS_172.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_172.wav,0.0053936144167003,0.0106944176532495,0.0632267155253488,0.8561613407998698,0.0645239116048316
MS,New_MS_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_173.wav,0.0154785384136315,0.0370597920400823,0.1381290214222178,0.6624418705610893,0.146890777562979
MS,New_MS_174.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_174.wav,0.0118568208795748,0.037919988245392,0.0986070696499858,0.7133700145251525,0.1382461066998947
MS,New_MS_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_175.wav,0.0070577385454328,0.0248629873849157,0.0754992573647078,0.7825252005667883,0.110054816138155
MS,New_MS_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_176.wav,0.0061243846825696,0.0250451266751317,0.060804627755931,0.769838827792306,0.1381870330940615
MS,New_MS_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_177.wav,0.0098254439054628,0.0625483199843444,0.0985704094643583,0.6706504571747488,0.1584053694710857
MS,New_MS_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_178.wav,0.0021958925306164,0.0075811731343042,0.033747242085237,0.8772151000411462,0.0792605922086961
MS,New_MS_179.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_179.wav,0.0031212203919616,0.008820728494569,0.0441641861384803,0.8691898188126769,0.0747040461623121
MS,New_MS_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_180.wav,0.0032678653351841,0.1193338869223963,0.0353584571121503,0.5768501750386826,0.2651896155915867
MS,New_MS_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_181.wav,0.0060810567646702,0.1115550752314222,0.0535405383311054,0.53349749030667,0.2953258393661319
MS,New_MS_182.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_182.wav,0.0024799701198539,0.0886798952442376,0.0368065212832673,0.5892007128742445,0.2828329004783966
MS,New_MS_183.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_183.wav,0.0027953827541678,0.1063675900879507,0.0942618579052144,0.519312417025873,0.277262752226794
MS,New_MS_184.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_184.wav,0.0130642386749529,0.1590970510448972,0.0792980928055261,0.474918344942585,0.2736222725320386
MS,New_MS_185.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_185.wav,0.0066653066332177,0.095720192673241,0.0327881920877314,0.5890449654752021,0.2757813431306076
MS,New_MS_186.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_186.wav,0.002421531939729,0.1521860490682933,0.0289664846285652,0.4113898141322442,0.4050361202311681
MS,New_MS_187.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_187.wav,0.0071575213292359,0.0968937690965825,0.053953425258653,0.5506785904233579,0.2913166938921705
MS,New_MS_188.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_188.wav,0.0028511428827477,0.1208155737820793,0.0717095594930364,0.542498513434639,0.2621252104074975
MS,New_MS_189.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_189.wav,0.0091222870272353,0.1267877115419429,0.0707740138406188,0.553267884917321,0.2400481026728818
MS,New_MS_190.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_190.wav,0.0033352693940462,0.1048454066518162,0.0264780076672066,0.3975801160718318,0.467761200215099
MS,New_MS_191.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_191.wav,0.0028770059340857,0.1226659104709918,0.036182926808528,0.4730697623430045,0.3652043944433898
MS,New_MS_192.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_192.wav,0.0013002498531417,0.1242238454427446,0.0621314670939113,0.573019684165369,0.2393247534448334
MS,New_MS_193.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_193.wav,0.0048471217940236,0.1280239411320191,0.0501555190462911,0.5371259522830382,0.279847465744628
MS,New_MS_194.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_194.wav,0.0016767678936492,0.0859574687096072,0.0285915868188173,0.5847498438144021,0.2990243327635241
MS,New_MS_195.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_195.wav,0.0007109357819245,0.1305439118500864,0.0451597775678452,0.5580023810996769,0.2655829937004668
MS,New_MS_196.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_196.wav,0.0036507911481805,0.1108942941706528,0.049598268182246,0.4987670489734305,0.33708959752549
MS,New_MS_197.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_197.wav,0.0081158417503876,0.1603003021780589,0.0850611484076519,0.4692140125702771,0.2773086950936244
MS,New_MS_198.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_198.wav,0.001534200138929,0.041809866171131,0.0310068469623861,0.6511691195783669,0.274479967149187
MS,New_MS_199.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_199.wav,0.0011509578652617,0.0617792767021854,0.0150875456780023,0.5995384428807767,0.3224437768737737
MS,New_MS_200.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_200.wav,0.0022138486100832,0.1139239061668858,0.0328322609388543,0.5810229037886975,0.2700070804954791
MVP,New_MVP_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_001.wav,0.0001448027492679,0.718657190411209,0.2111362608112598,0.0018684063692331,0.06819333965903
MVP,New_MVP_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_002.wav,4.8360825687958514e-05,0.5740460744069861,0.3919051207371902,0.0007099244993148,0.0332905195308207
MVP,New_MVP_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_003.wav,4.685593804617207e-05,0.5560716653378396,0.4048164388133331,0.0007910812948595,0.0382739586159214
MVP,New_MVP_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_004.wav,0.0022279287484885,0.1013011753821139,0.2832416860056012,0.0759087549336757,0.5373204549301206
MVP,New_MVP_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_005.wav,0.0002775269680435,0.0910450211144064,0.1582428080761707,0.082038010617003,0.6683966332243763
MVP,New_MVP_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_006.wav,0.0302137354028825,0.0755606127058097,0.1525626870752282,0.108742386290454,0.6329205785256253
MVP,New_MVP_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_007.wav,0.0196659069716696,0.10279819896536,0.2148444328264456,0.1262007758200297,0.5364906854164948
MVP,New_MVP_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_008.wav,0.0683638195110084,0.1139896844530904,0.2446750315476694,0.095874725167683,0.4770967393205486
MVP,New_MVP_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_009.wav,0.0065421570206288,0.0553455911762125,0.1687104976689551,0.0925083239364205,0.6768934301977829
MVP,New_MVP_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_010.wav,0.010762116255908,0.0580016979824048,0.1729360366252939,0.1471194641434125,0.6111806849929807
