base,clase,archivo,ruta_relativa,frecuencia_hz,muestras,snr_objetivo_db,snr_real_db,error_snr_db,factor_antirecorte,escalado_antirecorte,muestras_saturadas,semilla_ruido,potencia_senal,potencia_ruido_objetivo
original,MS,New_MS_141.wav,MS_New_3주기/New_MS_141.wav,8000,23631,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_141.wav,MS_New_3주기/New_MS_141.wav,8000,23631,8.0,7.999993215050866,-6.78494913408656e-06,1.0,False,0,1.411755522720092e+18,0.0112091946119586,0.0017765376233465
SNR_5db,MS,New_MS_141.wav,MS_New_3주기/New_MS_141.wav,8000,23631,5.0,4.999998846064018,-1.153935982323162e-06,1.0,False,0,1.148705307407906e+19,0.0112091946119586,0.0035446585709876
SNR_0db,MS,New_MS_141.wav,MS_New_3주기/New_MS_141.wav,8000,23631,0.0,4.723992212136153e-06,4.723992212136153e-06,1.0,False,0,1.7402795060352182e+19,0.0112091946119586,0.0112091946119586
SNR_-5db,MS,New_MS_141.wav,MS_New_3주기/New_MS_141.wav,8000,23631,-5.0,-5.00000079699388,-7.969938797813825e-07,0.9313782095011216,True,0,6.019796326999289e+18,0.0112091946119586,0.0354465857098766
SNR_-8db,MS,New_MS_141.wav,MS_New_3주기/New_MS_141.wav,8000,23631,-8.0,-7.999997965672293,2.034327707178818e-06,0.682082939347653,True,0,1.0120917602159432e+18,0.0112091946119586,0.0707252366612313
original,MS,New_MS_142.wav,MS_New_3주기/New_MS_142.wav,8000,23362,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_142.wav,MS_New_3주기/New_MS_142.wav,8000,23362,8.0,8.00001266181133,1.2661811329195416e-05,0.963865293192658,True,0,1.51121748429625e+19,0.0123273110739212,0.0019537471402408
SNR_5db,MS,New_MS_142.wav,MS_New_3주기/New_MS_142.wav,8000,23362,5.0,4.9999999368372015,-6.316279854701179e-08,0.9204318427315268,True,0,1.114056889135097e+19,0.0123273110739212,0.0038982380419007
SNR_0db,MS,New_MS_142.wav,MS_New_3주기/New_MS_142.wav,8000,23362,0.0,-7.362041149352961e-06,-7.362041149352961e-06,0.878929605037932,True,0,1.588336424849288e+18,0.0123273110739212,0.0123273110739212
SNR_-5db,MS,New_MS_142.wav,MS_New_3주기/New_MS_142.wav,8000,23362,-5.0,-4.999995331427401,4.668572598731657e-06,0.7488152426477035,True,0,6.637092073181555e+18,0.0123273110739212,0.0389823804190074
SNR_-8db,MS,New_MS_142.wav,MS_New_3주기/New_MS_142.wav,8000,23362,-8.0,-7.999999327502685,6.724973147242963e-07,0.6380851922095694,True,0,1.539309044966628e+19,0.0123273110739212,0.0777800745978263
original,MS,New_MS_143.wav,MS_New_3주기/New_MS_143.wav,8000,23890,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_143.wav,MS_New_3주기/New_MS_143.wav,8000,23890,8.0,8.000018005869142,1.80058691423568e-05,0.9825184431189552,True,0,9.493152335627418e+18,0.015992399041029,0.0025346244371248
SNR_5db,MS,New_MS_143.wav,MS_New_3주기/New_MS_143.wav,8000,23890,5.0,4.9999921677901575,-7.832209842462134e-06,0.980977898786286,True,0,1.6499295621589516e+19,0.015992399041029,0.0050572406219944
SNR_0db,MS,New_MS_143.wav,MS_New_3주기/New_MS_143.wav,8000,23890,0.0,-3.393738216584599e-06,-3.393738216584599e-06,0.8694273067433541,True,0,4.328024823706404e+18,0.015992399041029,0.015992399041029
SNR_-5db,MS,New_MS_143.wav,MS_New_3주기/New_MS_143.wav,8000,23890,-5.0,-4.99999744396466,2.556035339829066e-06,0.7043583614260678,True,0,1.8203652621675e+19,0.015992399041029,0.0505724062199444
SNR_-8db,MS,New_MS_143.wav,MS_New_3주기/New_MS_143.wav,8000,23890,-8.0,-7.9999985767034385,1.4232965614979776e-06,0.5509915644094222,True,0,4.794828489275351e+18,0.015992399041029,0.1009052163079528
original,MS,New_MS_144.wav,MS_New_3주기/New_MS_144.wav,8000,22707,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_144.wav,MS_New_3주기/New_MS_144.wav,8000,22707,8.0,7.999993110628441,-6.889371558571611e-06,0.9810262084400354,True,0,5.458711671499295e+18,0.0167937812876456,0.002661634963847
SNR_5db,MS,New_MS_144.wav,MS_New_3주기/New_MS_144.wav,8000,22707,5.0,4.999999630752338,-3.6924766178003676e-07,0.9606733143069996,True,0,1.7711875423329708e+19,0.0167937812876456,0.0053106599395675
SNR_0db,MS,New_MS_144.wav,MS_New_3주기/New_MS_144.wav,8000,22707,0.0,6.070974987234228e-06,6.070974987234228e-06,0.8264191932337596,True,0,1.5268937178463396e+19,0.0167937812876456,0.0167937812876456
SNR_-5db,MS,New_MS_144.wav,MS_New_3주기/New_MS_144.wav,8000,22707,-5.0,-4.999999374677336,6.253226638719411e-07,0.7170272034341084,True,0,9.58556224753658e+18,0.0167937812876456,0.0531065993956755
SNR_-8db,MS,New_MS_144.wav,MS_New_3주기/New_MS_144.wav,8000,22707,-8.0,-8.000002885774167,-2.8857741671828308e-06,0.5748277069642089,True,0,1.4306228191523971e+19,0.0167937812876456,0.1059615964503404
original,MS,New_MS_145.wav,MS_New_3주기/New_MS_145.wav,8000,23945,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_145.wav,MS_New_3주기/New_MS_145.wav,8000,23945,8.0,7.999974128772791,-2.5871227208540404e-05,0.95860510893352,True,0,1.4696425558410693e+19,0.016372886803534,0.0025949276835857
SNR_5db,MS,New_MS_145.wav,MS_New_3주기/New_MS_145.wav,8000,23945,5.0,4.999998527206071,-1.4727939294800765e-06,0.8983957082489669,True,0,5.632555291150105e+18,0.016372886803534,0.0051775614171281
SNR_0db,MS,New_MS_145.wav,MS_New_3주기/New_MS_145.wav,8000,23945,0.0,1.4950436713174485e-06,1.4950436713174485e-06,0.8472415850757852,True,0,1.2711075543721476e+19,0.016372886803534,0.016372886803534
SNR_-5db,MS,New_MS_145.wav,MS_New_3주기/New_MS_145.wav,8000,23945,-5.0,-4.999996047244451,3.952755548652931e-06,0.737400513959288,True,0,7.341650011934261e+18,0.016372886803534,0.0517756141712812
SNR_-8db,MS,New_MS_145.wav,MS_New_3주기/New_MS_145.wav,8000,23945,-8.0,-8.000006462633355,-6.462633354686886e-06,0.5789038154960804,True,0,5.78122467008773e+18,0.016372886803534,0.1033059317903262
original,MS,New_MS_146.wav,MS_New_3주기/New_MS_146.wav,8000,23777,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_146.wav,MS_New_3주기/New_MS_146.wav,8000,23777,8.0,8.000001853840393,1.853840393195583e-06,1.0,False,0,7.373075665734625e+18,0.0148226233382471,0.0023492274823203
SNR_5db,MS,New_MS_146.wav,MS_New_3주기/New_MS_146.wav,8000,23777,5.0,5.000010193040385,1.0193040385075848e-05,1.0,False,0,9.906928752431626e+18,0.0148226233382471,0.0046873250647629
SNR_0db,MS,New_MS_146.wav,MS_New_3주기/New_MS_146.wav,8000,23777,0.0,2.1121352293071933e-06,2.1121352293071933e-06,1.0,False,0,2.2320975986766628e+18,0.0148226233382471,0.0148226233382471
SNR_-5db,MS,New_MS_146.wav,MS_New_3주기/New_MS_146.wav,8000,23777,-5.0,-5.000000795196478,-7.951964784425058e-07,0.8072667651087108,True,0,1.1967850476505158e+19,0.0148226233382471,0.0468732506476294
SNR_-8db,MS,New_MS_146.wav,MS_New_3주기/New_MS_146.wav,8000,23777,-8.0,-8.000000571025193,-5.710251933521704e-07,0.6952001645762899,True,0,5.630996215339091e+18,0.0148226233382471,0.0935244305973056
original,MS,New_MS_147.wav,MS_New_3주기/New_MS_147.wav,8000,24022,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_147.wav,MS_New_3주기/New_MS_147.wav,8000,24022,8.0,7.999993380146304,-6.619853696321343e-06,0.9663354423875746,True,0,9.777878742393698e+18,0.0137995221844697,0.0021870768769382
SNR_5db,MS,New_MS_147.wav,MS_New_3주기/New_MS_147.wav,8000,24022,5.0,5.000005586509321,5.586509320920641e-06,0.919025339343978,True,0,4.1976475943840256e+18,0.0137995221844697,0.0043637920724946
SNR_0db,MS,New_MS_147.wav,MS_New_3주기/New_MS_147.wav,8000,24022,0.0,5.04509901874584e-06,5.04509901874584e-06,0.8145932429791033,True,0,1.0311168937639205e+19,0.0137995221844697,0.0137995221844697
SNR_-5db,MS,New_MS_147.wav,MS_New_3주기/New_MS_147.wav,8000,24022,-5.0,-5.000001127880082,-1.1278800817748902e-06,0.8168342630895454,True,0,3.033464549922435e+18,0.0137995221844697,0.0436379207249467
SNR_-8db,MS,New_MS_147.wav,MS_New_3주기/New_MS_147.wav,8000,24022,-8.0,-7.999995797162708,4.202837292410777e-06,0.5931416529359149,True,0,6.449043448059363e+18,0.0137995221844697,0.0870690987260856
original,MS,New_MS_148.wav,MS_New_3주기/New_MS_148.wav,8000,23036,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_148.wav,MS_New_3주기/New_MS_148.wav,8000,23036,8.0,8.000016769515877,1.676951587725739e-05,1.0,False,0,1.392010547791834e+19,0.0123347411712705,0.0019549247313116
SNR_5db,MS,New_MS_148.wav,MS_New_3주기/New_MS_148.wav,8000,23036,5.0,5.000001017231855,1.0172318551937565e-06,1.0,False,0,2.295027721558167e+18,0.0123347411712705,0.0039005876449868
SNR_0db,MS,New_MS_148.wav,MS_New_3주기/New_MS_148.wav,8000,23036,0.0,2.658994020653507e-06,2.658994020653507e-06,1.0,False,0,1.063592440654089e+19,0.0123347411712705,0.0123347411712705
SNR_-5db,MS,New_MS_148.wav,MS_New_3주기/New_MS_148.wav,8000,23036,-5.0,-4.999997120509306,2.8794906938856e-06,0.8738080448304194,True,0,1.014483664721676e+19,0.0123347411712705,0.039005876449868
SNR_-8db,MS,New_MS_148.wav,MS_New_3주기/New_MS_148.wav,8000,23036,-8.0,-8.000000991403741,-9.91403741323893e-07,0.7506541381829144,True,0,1.2986013987163906e+19,0.0123347411712705,0.0778269553427538
original,MS,New_MS_149.wav,MS_New_3주기/New_MS_149.wav,8000,24021,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_149.wav,MS_New_3주기/New_MS_149.wav,8000,24021,8.0,8.000001506733273,1.506733273259897e-06,1.0,False,0,1.1398336582379688e+19,0.0119979969442903,0.0019015543680175
SNR_5db,MS,New_MS_149.wav,MS_New_3주기/New_MS_149.wav,8000,24021,5.0,4.9999995191795,-4.808204998596466e-07,1.0,False,0,7.532349055995652e+18,0.0119979969442903,0.0037940997703697
SNR_0db,MS,New_MS_149.wav,MS_New_3주기/New_MS_149.wav,8000,24021,0.0,3.7064604338949296e-06,3.7064604338949296e-06,0.9881044551422844,True,0,6.81729917732076e+18,0.0119979969442903,0.0119979969442903
SNR_-5db,MS,New_MS_149.wav,MS_New_3주기/New_MS_149.wav,8000,24021,-5.0,-5.000001356491509,-1.35649150934114e-06,0.7661578982342989,True,0,2.43153836737417e+18,0.0119979969442903,0.0379409977036979
SNR_-8db,MS,New_MS_149.wav,MS_New_3주기/New_MS_149.wav,8000,24021,-8.0,-8.000000108979078,-1.0897907820606181e-07,0.6439413856017903,True,0,5.480061640883119e+18,0.0119979969442903,0.0757022429105092
original,MS,New_MS_150.wav,MS_New_3주기/New_MS_150.wav,8000,22509,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_150.wav,MS_New_3주기/New_MS_150.wav,8000,22509,8.0,8.000001094494692,1.0944946922109011e-06,1.0,False,0,1.2960104827041583e+19,0.0116504019232134,0.0018464642697536
SNR_5db,MS,New_MS_150.wav,MS_New_3주기/New_MS_150.wav,8000,22509,5.0,5.000003138745286,3.138745285902189e-06,1.0,False,0,1.8965788690280136e+18,0.0116504019232134,0.003684180573376
SNR_0db,MS,New_MS_150.wav,MS_New_3주기/New_MS_150.wav,8000,22509,0.0,-3.062165322827295e-06,-3.062165322827295e-06,1.0,False,0,1.0652046742754557e+17,0.0116504019232134,0.0116504019232134
SNR_-5db,MS,New_MS_150.wav,MS_New_3주기/New_MS_150.wav,8000,22509,-5.0,-4.999995869687556,4.130312444061701e-06,0.9202292581772504,True,0,8.812204269028524e+17,0.0116504019232134,0.0368418057337606
SNR_-8db,MS,New_MS_150.wav,MS_New_3주기/New_MS_150.wav,8000,22509,-8.0,-8.000001671886807,-1.6718868067755466e-06,0.7348831296195628,True,0,7.457973422483247e+18,0.0116504019232134,0.0735090665959771
original,MS,New_MS_151.wav,MS_New_3주기/New_MS_151.wav,8000,23852,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_151.wav,MS_New_3주기/New_MS_151.wav,8000,23852,8.0,7.99998496258163,-1.5037418370056344e-05,1.0,False,0,5.671425920363923e+18,0.0105789429387107,0.0016766494646997
SNR_5db,MS,New_MS_151.wav,MS_New_3주기/New_MS_151.wav,8000,23852,5.0,4.999997612185888,-2.387814111770581e-06,1.0,False,0,1.764892082159579e+19,0.0105789429387107,0.003345355492328
SNR_0db,MS,New_MS_151.wav,MS_New_3주기/New_MS_151.wav,8000,23852,0.0,-2.506517781638722e-07,-2.506517781638722e-07,1.0,False,0,1.4823070162917116e+19,0.0105789429387107,0.0105789429387107
SNR_-5db,MS,New_MS_151.wav,MS_New_3주기/New_MS_151.wav,8000,23852,-5.0,-4.999999339535151,6.60464849033815e-07,0.8838324052785298,True,0,1.2168025467353962e+19,0.0105789429387107,0.0334535549232809
SNR_-8db,MS,New_MS_151.wav,MS_New_3주기/New_MS_151.wav,8000,23852,-8.0,-7.999996189113885,3.8108861151187057e-06,0.7214023686887329,True,0,1.914282093888202e+18,0.0105789429387107,0.0667486174401641
original,MS,New_MS_152.wav,MS_New_3주기/New_MS_152.wav,8000,23289,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_152.wav,MS_New_3주기/New_MS_152.wav,8000,23289,8.0,7.999993987061869,-6.012938131405576e-06,1.0,False,0,6.298489107833338e+18,0.0130926013932059,0.0020750374819698
SNR_5db,MS,New_MS_152.wav,MS_New_3주기/New_MS_152.wav,8000,23289,5.0,5.000012256607397,1.2256607396565757e-05,1.0,False,0,1.497787326410278e+19,0.0130926013932059,0.0041402440899224
SNR_0db,MS,New_MS_152.wav,MS_New_3주기/New_MS_152.wav,8000,23289,0.0,5.950735467474201e-07,5.950735467474201e-07,0.9278164928927384,True,0,8.21556381008068e+18,0.0130926013932059,0.0130926013932059
SNR_-5db,MS,New_MS_152.wav,MS_New_3주기/New_MS_152.wav,8000,23289,-5.0,-5.000003505667744,-3.505667743652907e-06,0.7608713191990174,True,0,6.402922165204145e+18,0.0130926013932059,0.0414024408992245
SNR_-8db,MS,New_MS_152.wav,MS_New_3주기/New_MS_152.wav,8000,23289,-8.0,-7.9999993806484495,6.193515504904212e-07,0.6304827951149956,True,0,8.174355173740856e+18,0.0130926013932059,0.082608730073949
original,MS,New_MS_153.wav,MS_New_3주기/New_MS_153.wav,8000,24056,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_153.wav,MS_New_3주기/New_MS_153.wav,8000,24056,8.0,8.000000007631161,7.631161480503579e-09,1.0,False,0,1.0691140656883044e+19,0.0114760085010664,0.0018188247749966
SNR_5db,MS,New_MS_153.wav,MS_New_3주기/New_MS_153.wav,8000,24056,5.0,4.999996567406754,-3.4325932460888e-06,1.0,False,0,9.445005484017777e+18,0.0114760085010664,0.0036290325310824
SNR_0db,MS,New_MS_153.wav,MS_New_3주기/New_MS_153.wav,8000,24056,0.0,-6.431778162019233e-07,-6.431778162019233e-07,0.9880615847022368,True,0,4.592643288445384e+18,0.0114760085010664,0.0114760085010664
SNR_-5db,MS,New_MS_153.wav,MS_New_3주기/New_MS_153.wav,8000,24056,-5.0,-4.999997149248852,2.8507511480313497e-06,0.8285527363685478,True,0,1.5727600277505068e+18,0.0114760085010664,0.0362903253108248
SNR_-8db,MS,New_MS_153.wav,MS_New_3주기/New_MS_153.wav,8000,24056,-8.0,-8.000000131947292,-1.3194729220344925e-07,0.7568467210432557,True,0,1.4538467365363489e+19,0.0114760085010664,0.07240871849065
original,MS,New_MS_154.wav,MS_New_3주기/New_MS_154.wav,8000,23751,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_154.wav,MS_New_3주기/New_MS_154.wav,8000,23751,8.0,7.999991092344136,-8.907655863588104e-06,1.0,False,0,5.634953065437916e+18,0.0087393937788269,0.0013851005706299
SNR_5db,MS,New_MS_154.wav,MS_New_3주기/New_MS_154.wav,8000,23751,5.0,5.00001239648409,1.2396484089904902e-05,1.0,False,0,1.6192983407129848e+19,0.0087393937788269,0.0027636389710199
SNR_0db,MS,New_MS_154.wav,MS_New_3주기/New_MS_154.wav,8000,23751,0.0,-4.389243451391972e-06,-4.389243451391972e-06,1.0,False,0,3.782539198364157e+18,0.0087393937788269,0.0087393937788269
SNR_-5db,MS,New_MS_154.wav,MS_New_3주기/New_MS_154.wav,8000,23751,-5.0,-4.99999992855575,7.144424962746143e-08,1.0,False,0,8.845018238155276e+17,0.0087393937788269,0.027636389710199
SNR_-8db,MS,New_MS_154.wav,MS_New_3주기/New_MS_154.wav,8000,23751,-8.0,-8.00000453400858,-4.534008580137083e-06,0.7276041869825781,True,0,1.5130315539883268e+19,0.0087393937788269,0.0551418469105538
original,MS,New_MS_155.wav,MS_New_3주기/New_MS_155.wav,8000,24079,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_155.wav,MS_New_3주기/New_MS_155.wav,8000,24079,8.0,8.000025610549176,2.5610549176491304e-05,1.0,False,0,1.198629770841164e+19,0.0113533966788546,0.0017993921107627
SNR_5db,MS,New_MS_155.wav,MS_New_3주기/New_MS_155.wav,8000,24079,5.0,5.000006118522997,6.118522996700904e-06,1.0,False,0,1.7089237739005506e+19,0.0113533966788546,0.0035902592684571
SNR_0db,MS,New_MS_155.wav,MS_New_3주기/New_MS_155.wav,8000,24079,0.0,-1.4044615966499014e-06,-1.4044615966499014e-06,1.0,False,0,5.411779285005862e+18,0.0113533966788546,0.0113533966788546
SNR_-5db,MS,New_MS_155.wav,MS_New_3주기/New_MS_155.wav,8000,24079,-5.0,-4.9999988850242,1.1149757996875564e-06,0.923844324721763,True,0,3.256923291665072e+18,0.0113533966788546,0.0359025926845719
SNR_-8db,MS,New_MS_155.wav,MS_New_3주기/New_MS_155.wav,8000,24079,-8.0,-8.000000954680253,-9.546802530735476e-07,0.7407173067429398,True,0,1.379495459711934e+19,0.0113533966788546,0.0716350901932038
original,MS,New_MS_156.wav,MS_New_3주기/New_MS_156.wav,8000,23344,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_156.wav,MS_New_3주기/New_MS_156.wav,8000,23344,8.0,7.999994210935656,-5.789064344341455e-06,1.0,False,0,1.511821400791153e+19,0.01181552406046,0.0018726343648783
SNR_5db,MS,New_MS_156.wav,MS_New_3주기/New_MS_156.wav,8000,23344,5.0,4.999975123596312,-2.4876403688089965e-05,1.0,False,0,1.641334956415809e+19,0.01181552406046,0.0037363967779574
SNR_0db,MS,New_MS_156.wav,MS_New_3주기/New_MS_156.wav,8000,23344,0.0,6.2301316388843054e-06,6.2301316388843054e-06,1.0,False,0,9.91360861226495e+18,0.01181552406046,0.01181552406046
SNR_-5db,MS,New_MS_156.wav,MS_New_3주기/New_MS_156.wav,8000,23344,-5.0,-4.999999295316703,7.046832974921813e-07,0.8447540572941891,True,0,2.2938134655275564e+18,0.01181552406046,0.0373639677795749
SNR_-8db,MS,New_MS_156.wav,MS_New_3주기/New_MS_156.wav,8000,23344,-8.0,-8.000000176663775,-1.7666377516434298e-07,0.7297257443343154,True,0,1.7257079798142325e+19,0.01181552406046,0.0745509168482973
original,MS,New_MS_157.wav,MS_New_3주기/New_MS_157.wav,8000,24084,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_157.wav,MS_New_3주기/New_MS_157.wav,8000,24084,8.0,8.000008135789637,8.135789636654067e-06,0.9744081864204216,True,0,5.124665151582285e+18,0.0154389287709767,0.0024469053108013
SNR_5db,MS,New_MS_157.wav,MS_New_3주기/New_MS_157.wav,8000,24084,5.0,4.99998875018342,-1.1249816579628202e-05,0.9430641982400376,True,0,1.440609800582335e+19,0.0154389287709767,0.004882217954939
SNR_0db,MS,New_MS_157.wav,MS_New_3주기/New_MS_157.wav,8000,24084,0.0,4.000329033118213e-06,4.000329033118213e-06,0.9279901570286188,True,0,1.567640986062889e+19,0.0154389287709767,0.0154389287709767
SNR_-5db,MS,New_MS_157.wav,MS_New_3주기/New_MS_157.wav,8000,24084,-5.0,-5.0000042863141525,-4.286314152501802e-06,0.6445605940874307,True,0,4.290372524374597e+17,0.0154389287709767,0.0488221795493905
SNR_-8db,MS,New_MS_157.wav,MS_New_3주기/New_MS_157.wav,8000,24084,-8.0,-7.999996053965688,3.946034311752555e-06,0.6198291144921847,True,0,1.6027625554997731e+19,0.0154389287709767,0.0974130549895432
original,MS,New_MS_158.wav,MS_New_3주기/New_MS_158.wav,8000,23289,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_158.wav,MS_New_3주기/New_MS_158.wav,8000,23289,8.0,8.000002597578122,2.597578122376376e-06,0.9852119932353348,True,0,4.4875094533584937e+18,0.0165337101081721,0.0026204164596567
SNR_5db,MS,New_MS_158.wav,MS_New_3주기/New_MS_158.wav,8000,23289,5.0,5.000009639167933,9.639167933173098e-06,0.9635860748436724,True,0,1.1949948919940755e+19,0.0165337101081721,0.0052284182114772
SNR_0db,MS,New_MS_158.wav,MS_New_3주기/New_MS_158.wav,8000,23289,0.0,-6.016091618621879e-06,-6.016091618621879e-06,0.9182799741747174,True,0,1.501982742155326e+19,0.0165337101081721,0.0165337101081721
SNR_-5db,MS,New_MS_158.wav,MS_New_3주기/New_MS_158.wav,8000,23289,-5.0,-5.000003207191521,-3.207191521248376e-06,0.7651758412520002,True,0,3.722016351322986e+18,0.0165337101081721,0.0522841821147729
SNR_-8db,MS,New_MS_158.wav,MS_New_3주기/New_MS_158.wav,8000,23289,-8.0,-7.999998574979751,1.4250202493570896e-06,0.5808137825318214,True,0,1.4542717000843596e+19,0.0165337101081721,0.1043206582425764
original,MS,New_MS_159.wav,MS_New_3주기/New_MS_159.wav,8000,24118,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_159.wav,MS_New_3주기/New_MS_159.wav,8000,24118,8.0,8.000004963528717,4.963528716928067e-06,0.9459460408388514,True,0,3.4165074692732e+18,0.0165001444025217,0.0026150966538182
SNR_5db,MS,New_MS_159.wav,MS_New_3주기/New_MS_159.wav,8000,24118,5.0,4.999989584454562,-1.0415545437680862e-05,0.9409148320944148,True,0,6.256332265405506e+18,0.0165001444025217,0.0052178038033646
SNR_0db,MS,New_MS_159.wav,MS_New_3주기/New_MS_159.wav,8000,24118,0.0,5.852725728338138e-06,5.852725728338138e-06,0.8241516327388551,True,0,8.989227197729876e+18,0.0165001444025217,0.0165001444025217
SNR_-5db,MS,New_MS_159.wav,MS_New_3주기/New_MS_159.wav,8000,24118,-5.0,-4.9999977219456095,2.2780543904588058e-06,0.7605627043508971,True,0,6.203268620709889e+18,0.0165001444025217,0.0521780380336469
SNR_-8db,MS,New_MS_159.wav,MS_New_3주기/New_MS_159.wav,8000,24118,-8.0,-7.999996508723469,3.4912765309869087e-06,0.5756919013563964,True,0,8.880327785639737e+18,0.0165001444025217,0.1041088729575486
original,MS,New_MS_160.wav,MS_New_3주기/New_MS_160.wav,8000,23058,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_160.wav,MS_New_3주기/New_MS_160.wav,8000,23058,8.0,8.000012385816005,1.2385816004822914e-05,1.0,False,0,4.2052389298896097e+18,0.0154115089183187,0.0024425595570197
SNR_5db,MS,New_MS_160.wav,MS_New_3주기/New_MS_160.wav,8000,23058,5.0,5.000009296243468,9.296243467460386e-06,1.0,False,0,1.1034710304246188e+19,0.0154115089183187,0.0048735470361885
SNR_0db,MS,New_MS_160.wav,MS_New_3주기/New_MS_160.wav,8000,23058,0.0,2.624205156995984e-06,2.624205156995984e-06,0.9473980443419662,True,0,1.3452564465378275e+19,0.0154115089183187,0.0154115089183187
SNR_-5db,MS,New_MS_160.wav,MS_New_3주기/New_MS_160.wav,8000,23058,-5.0,-5.000000745790065,-7.45790065259655e-07,0.7377680780228706,True,0,2.785534091286628e+18,0.0154115089183187,0.0487354703618851
SNR_-8db,MS,New_MS_160.wav,MS_New_3주기/New_MS_160.wav,8000,23058,-8.0,-8.000000369064459,-3.6906445899376205e-07,0.6454530654913435,True,0,9.94708880708201e+18,0.0154115089183187,0.0972400474153521
original,MS,New_MS_161.wav,MS_New_3주기/New_MS_161.wav,8000,23889,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_161.wav,MS_New_3주기/New_MS_161.wav,8000,23889,8.0,7.999998521243058,-1.47875694178623e-06,1.0,False,0,1.4682200318472034e+19,0.013481506575564,0.0021366747995731
SNR_5db,MS,New_MS_161.wav,MS_New_3주기/New_MS_161.wav,8000,23889,5.0,5.000004279599595,4.279599594703143e-06,0.9836675170372312,True,0,9.958112595433488e+18,0.013481506575564,0.0042632267069319
SNR_0db,MS,New_MS_161.wav,MS_New_3주기/New_MS_161.wav,8000,23889,0.0,2.0995910573387715e-06,2.0995910573387715e-06,0.9637974979239194,True,0,1.4768846902100486e+19,0.013481506575564,0.013481506575564
SNR_-5db,MS,New_MS_161.wav,MS_New_3주기/New_MS_161.wav,8000,23889,-5.0,-4.9999984162817,1.583718299613679e-06,0.7665137776470637,True,0,7.431956528585156e+18,0.013481506575564,0.0426322670693193
SNR_-8db,MS,New_MS_161.wav,MS_New_3주기/New_MS_161.wav,8000,23889,-8.0,-8.000000733133827,-7.331338274241261e-07,0.702909677655677,True,0,1.657836382750617e+19,0.013481506575564,0.0850625558851015
original,MS,New_MS_162.wav,MS_New_3주기/New_MS_162.wav,8000,23134,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_162.wav,MS_New_3주기/New_MS_162.wav,8000,23134,8.0,7.999997652887365,-2.347112634915049e-06,1.0,False,0,1.3400851035898098e+19,0.0124524032061492,0.0019735729071206
SNR_5db,MS,New_MS_162.wav,MS_New_3주기/New_MS_162.wav,8000,23134,5.0,5.000003661075866,3.6610758655797326e-06,1.0,False,0,1.5034650065410992e+19,0.0124524032061492,0.0039377956474214
SNR_0db,MS,New_MS_162.wav,MS_New_3주기/New_MS_162.wav,8000,23134,0.0,-3.231783493238981e-06,-3.231783493238981e-06,0.9920096683375056,True,0,1.0016769528530567e+19,0.0124524032061492,0.0124524032061492
SNR_-5db,MS,New_MS_162.wav,MS_New_3주기/New_MS_162.wav,8000,23134,-5.0,-5.000001356078978,-1.3560789779987203e-06,0.7788419153513448,True,0,1.4085497803387169e+19,0.0124524032061492,0.0393779564742148
SNR_-8db,MS,New_MS_162.wav,MS_New_3주기/New_MS_162.wav,8000,23134,-8.0,-7.999996217598531,3.7824014693654817e-06,0.6272529065920365,True,0,1.955804044005565e+18,0.0124524032061492,0.0785693525934856
original,MS,New_MS_163.wav,MS_New_3주기/New_MS_163.wav,8000,24052,,,,1.0,False,0,,,
SNR_8db,MS,New_MS_163.wav,MS_New_3주기/New_MS_163.wav,8000,24052,8.0,7.999982569175539,-1.7430824461150962e-05,1.0,False,0,3.476935840376748e+18,0.0100039788019999,0.0015855237900814
SNR_5db,MS,New_MS_163.wav,MS_New_3주기/New_MS_163.wav,8000,24052,5.0,5.00000498568716,4.985687160008467e-06,1.0,False,0,1.0972359208587964e+19,0.0100039788019999,0.0031635358678362
SNR_0db,MS,New_MS_163.wav,MS_New_3주기/New_MS_163.wav,8000,24052,0.0,-3.3521930988002844e-06,-3.3521930988002844e-06,1.0,False,0,2.081086037977308e+18,0.0100039788019999,0.0100039788019999
