indice_interno,base,clase,archivo,segundos_extraccion_clasica
863,SNR_-5db,MVP,New_MVP_064.wav,0.0022046000231057405
864,SNR_-5db,MVP,New_MVP_065.wav,0.0016380000161007047
865,SNR_-5db,MVP,New_MVP_066.wav,0.0022971000289544463
866,SNR_-5db,MVP,New_MVP_067.wav,0.002178400056436658
867,SNR_-5db,MVP,New_MVP_068.wav,0.002237799926660955
868,SNR_-5db,MVP,New_MVP_069.wav,0.002492200001142919
869,SNR_-5db,MVP,New_MVP_070.wav,0.002566699986346066
870,SNR_-5db,MVP,New_MVP_071.wav,0.0023574000224471092
871,SNR_-5db,MVP,New_MVP_072.wav,0.002280399901792407
872,SNR_-5db,MVP,New_MVP_073.wav,0.0017454000189900398
873,SNR_-5db,MVP,New_MVP_074.wav,0.002135799964889884
874,SNR_-5db,MVP,New_MVP_075.wav,0.0022853000555187464
875,SNR_-5db,MVP,New_MVP_076.wav,0.002538600005209446
876,SNR_-5db,MVP,New_MVP_077.wav,0.0022766999900341034
877,SNR_-5db,MVP,New_MVP_078.wav,0.0019068000838160515
878,SNR_-5db,MVP,New_MVP_079.wav,0.0019351999508216977
879,SNR_-5db,MVP,New_MVP_080.wav,0.0017639000434428453
880,SNR_-5db,MVP,New_MVP_081.wav,0.0017132998909801245
881,SNR_-5db,MVP,New_MVP_082.wav,0.001676600077189505
882,SNR_-5db,MVP,New_MVP_083.wav,0.0016207000007852912
883,SNR_-5db,MVP,New_MVP_084.wav,0.001755499979481101
884,SNR_-5db,MVP,New_MVP_085.wav,0.0027974999975413084
885,SNR_-5db,MVP,New_MVP_086.wav,0.002132600056938827
886,SNR_-5db,MVP,New_MVP_087.wav,0.001816699979826808
887,SNR_-5db,MVP,New_MVP_088.wav,0.0021858999971300364
888,SNR_-5db,MVP,New_MVP_089.wav,0.0018643999937921762
889,SNR_-5db,MVP,New_MVP_090.wav,0.0017236999701708555
890,SNR_-5db,MVP,New_MVP_091.wav,0.001705799950286746
891,SNR_-5db,MVP,New_MVP_092.wav,0.0017700999742373824
892,SNR_-5db,MVP,New_MVP_093.wav,0.0022989000426605344
893,SNR_-5db,MVP,New_MVP_094.wav,0.0023192999651655555
894,SNR_-5db,MVP,New_MVP_095.wav,0.0022972000297158957
895,SNR_-5db,MVP,New_MVP_096.wav,0.002161600044928491
896,SNR_-5db,MVP,New_MVP_097.wav,0.0017748000100255013
897,SNR_-5db,MVP,New_MVP_098.wav,0.0026097999652847648
898,SNR_-5db,MVP,New_MVP_099.wav,0.0022923999931663275
899,SNR_-5db,MVP,New_MVP_100.wav,0.0027372000040486455
900,SNR_-5db,MVP,New_MVP_101.wav,0.0027068000053986907
901,SNR_-5db,MVP,New_MVP_102.wav,0.0021960000740364194
902,SNR_-5db,MVP,New_MVP_103.wav,0.0020188000053167343
903,SNR_-5db,MVP,New_MVP_104.wav,0.0022730000782757998
904,SNR_-5db,MVP,New_MVP_105.wav,0.002266000024974346
905,SNR_-5db,MVP,New_MVP_106.wav,0.0017263999907299876
906,SNR_-5db,MVP,New_MVP_107.wav,0.002224900061264634
907,SNR_-5db,MVP,New_MVP_108.wav,0.0029870999278500676
908,SNR_-5db,MVP,New_MVP_109.wav,0.0019905000226572156
909,SNR_-5db,MVP,New_MVP_110.wav,0.002223599934950471
910,SNR_-5db,MVP,New_MVP_111.wav,0.0027798000955954194
911,SNR_-5db,MVP,New_MVP_112.wav,0.0018754000775516033
912,SNR_-5db,MVP,New_MVP_113.wav,0.0023551000049337745
913,SNR_-5db,MVP,New_MVP_114.wav,0.001766099943779409
914,SNR_-5db,MVP,New_MVP_115.wav,0.0024170000106096268
915,SNR_-5db,MVP,New_MVP_116.wav,0.0021729000145569444
916,SNR_-5db,MVP,New_MVP_117.wav,0.001985900104045868
917,SNR_-5db,MVP,New_MVP_118.wav,0.0023285000352188945
918,SNR_-5db,MVP,New_MVP_119.wav,0.0023999999975785613
919,SNR_-5db,MVP,New_MVP_120.wav,0.002318299957551062
920,SNR_-5db,MVP,New_MVP_121.wav,0.0026530000614002347
921,SNR_-5db,MVP,New_MVP_122.wav,0.0025724999140948057
922,SNR_-5db,MVP,New_MVP_123.wav,0.0023210999788716435
923,SNR_-5db,MVP,New_MVP_124.wav,0.0018435000674799085
924,SNR_-5db,MVP,New_MVP_125.wav,0.0016978998901322484
925,SNR_-5db,MVP,New_MVP_126.wav,0.0026308000087738037
926,SNR_-5db,MVP,New_MVP_127.wav,0.0016641999827697873
927,SNR_-5db,MVP,New_MVP_128.wav,0.0017133000073954463
928,SNR_-5db,MVP,New_MVP_129.wav,0.002749199979007244
929,SNR_-5db,MVP,New_MVP_130.wav,0.0021681999787688255
930,SNR_-5db,MVP,New_MVP_131.wav,0.002541900030337274
931,SNR_-5db,MVP,New_MVP_132.wav,0.002198799978941679
932,SNR_-5db,MVP,New_MVP_133.wav,0.0021734999027103186
933,SNR_-5db,MVP,New_MVP_134.wav,0.0025022000772878528
934,SNR_-5db,MVP,New_MVP_135.wav,0.002257699961774051
935,SNR_-5db,MVP,New_MVP_136.wav,0.0015625000232830644
936,SNR_-5db,MVP,New_MVP_137.wav,0.0024828999303281307
937,SNR_-5db,MVP,New_MVP_138.wav,0.002446300000883639
938,SNR_-5db,MVP,New_MVP_139.wav,0.0021988999797031283
939,SNR_-5db,MVP,New_MVP_140.wav,0.002264800015836954
940,SNR_-5db,MVP,New_MVP_141.wav,0.0017729999963194132
941,SNR_-5db,MVP,New_MVP_142.wav,0.0016749999485909939
942,SNR_-5db,MVP,New_MVP_143.wav,0.0017506999429315329
943,SNR_-5db,MVP,New_MVP_144.wav,0.0017559000989422202
944,SNR_-5db,MVP,New_MVP_145.wav,0.0023843999952077866
945,SNR_-5db,MVP,New_MVP_146.wav,0.002750999992713332
946,SNR_-5db,MVP,New_MVP_147.wav,0.002878100029192865
947,SNR_-5db,MVP,New_MVP_148.wav,0.0019690999761223793
948,SNR_-5db,MVP,New_MVP_149.wav,0.0024642000207677484
949,SNR_-5db,MVP,New_MVP_150.wav,0.001726499991491437
950,SNR_-5db,MVP,New_MVP_151.wav,0.00185929995495826
951,SNR_-5db,MVP,New_MVP_152.wav,0.002016899990849197
952,SNR_-5db,MVP,New_MVP_153.wav,0.0026072999462485313
953,SNR_-5db,MVP,New_MVP_154.wav,0.0025650999741628766
954,SNR_-5db,MVP,New_MVP_155.wav,0.002383599989116192
955,SNR_-5db,MVP,New_MVP_156.wav,0.0021626000525429845
956,SNR_-5db,MVP,New_MVP_157.wav,0.002296399907208979
957,SNR_-5db,MVP,New_MVP_158.wav,0.002277499996125698
958,SNR_-5db,MVP,New_MVP_159.wav,0.001819099998101592
959,SNR_-5db,MVP,New_MVP_160.wav,0.002341700019314885
960,SNR_-5db,MVP,New_MVP_161.wav,0.0023157999385148287
961,SNR_-5db,MVP,New_MVP_162.wav,0.0017547000898048282
962,SNR_-5db,MVP,New_MVP_163.wav,0.001944800023920834
963,SNR_-5db,MVP,New_MVP_164.wav,0.0017120999982580543
964,SNR_-5db,MVP,New_MVP_165.wav,0.0018627999816089869
965,SNR_-5db,MVP,New_MVP_166.wav,0.002226100070402026
966,SNR_-5db,MVP,New_MVP_167.wav,0.00239290005993098
967,SNR_-5db,MVP,New_MVP_168.wav,0.002107099979184568
968,SNR_-5db,MVP,New_MVP_169.wav,0.0026886999839916825
969,SNR_-5db,MVP,New_MVP_170.wav,0.002276899991557002
970,SNR_-5db,MVP,New_MVP_171.wav,0.001988199888728559
971,SNR_-5db,MVP,New_MVP_172.wav,0.001765300054103136
972,SNR_-5db,MVP,New_MVP_173.wav,0.002040499937720597
973,SNR_-5db,MVP,New_MVP_174.wav,0.0021099000005051494
974,SNR_-5db,MVP,New_MVP_175.wav,0.0020260000601410866
975,SNR_-5db,MVP,New_MVP_176.wav,0.002303500077687204
976,SNR_-5db,MVP,New_MVP_177.wav,0.0023352999705821276
977,SNR_-5db,MVP,New_MVP_178.wav,0.0019138000207021832
978,SNR_-5db,MVP,New_MVP_179.wav,0.0024291001027449965
979,SNR_-5db,MVP,New_MVP_180.wav,0.0017767000244930387
980,SNR_-5db,MVP,New_MVP_181.wav,0.00195720000192523
981,SNR_-5db,MVP,New_MVP_182.wav,0.002221600036136806
982,SNR_-5db,MVP,New_MVP_183.wav,0.0018906999612227082
983,SNR_-5db,MVP,New_MVP_184.wav,0.0027062000008299947
984,SNR_-5db,MVP,New_MVP_185.wav,0.0022187000140547752
985,SNR_-5db,MVP,New_MVP_186.wav,0.00184630008880049
986,SNR_-5db,MVP,New_MVP_187.wav,0.0022036998998373747
987,SNR_-5db,MVP,New_MVP_188.wav,0.002406700048595667
988,SNR_-5db,MVP,New_MVP_189.wav,0.0018266999395564198
989,SNR_-5db,MVP,New_MVP_190.wav,0.0025624000700190663
990,SNR_-5db,MVP,New_MVP_191.wav,0.002443700097501278
991,SNR_-5db,MVP,New_MVP_192.wav,0.002702800091356039
992,SNR_-5db,MVP,New_MVP_193.wav,0.0020152999786660075
993,SNR_-5db,MVP,New_MVP_194.wav,0.001909899991005659
994,SNR_-5db,MVP,New_MVP_195.wav,0.0019032999407500029
995,SNR_-5db,MVP,New_MVP_196.wav,0.0019308000337332487
996,SNR_-5db,MVP,New_MVP_197.wav,0.002377399941906333
997,SNR_-5db,MVP,New_MVP_198.wav,0.0025894000427797437
998,SNR_-5db,MVP,New_MVP_199.wav,0.002144999918527901
999,SNR_-5db,MVP,New_MVP_200.wav,0.0025046999799087644
