clase,archivo,ruta,duracion_s,variante_deep_onmf,error_vs_N,error_vs_AS,error_vs_MR,error_vs_MS,error_vs_MVP,F_001,F_002,F_003,F_004,F_005
MS,New_MS_119.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_119.wav,2.03675,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.1467952819993615,0.15349452231226224,0.13161386165821423,0.11157135573112989,0.11183204136168806,0.03406530536493583,0.021071551391442702,0.10117307720225728,0.42578746917725885,0.4179025968641053
MS,New_MS_120.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_120.wav,2.0,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.1372605483234858,0.147955291043863,0.12697063237933368,0.11055821852592922,0.10577367981352923,0.045498358072165346,0.020263045613508144,0.09908076510345788,0.3428381309694563,0.4923197002414124
MS,New_MS_121.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_121.wav,2.1225,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.13849182761932688,0.1493241661135406,0.13004483893129556,0.112133443092754,0.10839950341879495,0.05121500477766172,0.023025316171852564,0.09552895603430711,0.3582781690650038,0.4719525539511748
MS,New_MS_122.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_122.wav,2.0075,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.1415392386424223,0.1503224451744519,0.13103027935765818,0.11266380777292316,0.1100047525046283,0.04597957326597645,0.024274979714702306,0.09873625133432698,0.3754547084653927,0.4555544872196017
MS,New_MS_123.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_123.wav,2.11675,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.14397731966360158,0.15453087253472628,0.13162002493564443,0.11576615188183541,0.11185543563753327,0.04681812372182878,0.022009428330706484,0.11330406775060403,0.352115109212294,0.4657532709845667
MS,New_MS_124.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_124.wav,1.97575,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.14155452057323686,0.15241588461773015,0.13098191168350568,0.11466124316216013,0.11030893010295094,0.04930887499388762,0.022429990719983812,0.10615153765929565,0.34671433621885084,0.4753952604079821
MS,New_MS_125.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_125.wav,3.088625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.1320573350815253,0.1598361528120818,0.13857825993475992,0.14875721245381154,0.11353012990424548,0.17328763630892993,0.024471132060092902,0.10944806807238167,0.053419795076406595,0.639373368482189
MS,New_MS_126.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_126.wav,2.974625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.1358048419873954,0.16159591398214762,0.145423939800733,0.1496823698308989,0.11832726009518456,0.1869934806684481,0.032699588447349735,0.09758611039954196,0.07317300247155248,0.6095478180131078
MS,New_MS_127.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_127.wav,3.0675,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.13985456416508227,0.16553088027228213,0.14791726360706173,0.15132654188828581,0.11775343321416855,0.14924982363118866,0.026081058997814537,0.08630204471472744,0.06845877887252191,0.6699082937837475
MS,New_MS_128.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_128.wav,2.907125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.14303888807123988,0.1772915514397961,0.15223540115953743,0.16273875753120065,0.12041600857795559,0.15598753017227282,0.016025066672041784,0.084672706628252,0.04213963142226682,0.7011750651051665
MS,New_MS_129.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_129.wav,2.991,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.40439133823531037,0.1275056472737198,0.11926356910842136,0.12104607210780069,0.15172090327138305,1.9177448044410727e-09,0.223333613841693,0.3882041831821967,0.3444552341952158,0.04400696686314979
MS,New_MS_130.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_130.wav,2.839625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2997901989501868,0.11388613648365119,0.10842865066571838,0.10686789162826085,0.1062612916567413,1.3961561155132182e-07,0.1672312175296959,0.2522070317767686,0.2836536046720044,0.29690800640591947
MS,New_MS_131.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_131.wav,2.978,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3393320261131136,0.11775243994480189,0.1108677130690199,0.11451388743449405,0.12312406063956575,2.481978846873397e-08,0.2180851511216449,0.358408780294491,0.2754960472345274,0.14800999652954827
MS,New_MS_132.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_132.wav,2.875375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3647491532495816,0.11134846509710673,0.12077349483786225,0.11370532239317228,0.1396296524355132,4.9912650516883095e-09,0.40267793480148184,0.20458457550357675,0.3399522180287968,0.0527852666748797
MS,New_MS_133.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_133.wav,2.98575,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3582151294316052,0.12228260336075007,0.13048443662109055,0.11542361543324885,0.12020800972049074,1.8270902828548442e-08,0.23096370166606084,0.13081606671214044,0.37153994236987425,0.2666802709810216
MS,New_MS_134.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_134.wav,3.007,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.28878773275568254,0.11433013830149569,0.11250935313591548,0.10816546036429688,0.11966680665013495,5.665822639599987e-07,0.2274950676624443,0.2602896938892807,0.35891042421924096,0.15330424764676998
MS,New_MS_135.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_135.wav,2.978,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2458082304983389,0.11265106373054942,0.11079054974230418,0.11138117008595025,0.13522032042843984,1.9417650090871035e-05,0.2910465205156985,0.3328951971123717,0.3189964618850474,0.05704240283679141
MS,New_MS_136.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_136.wav,2.826125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.21440439594661206,0.12470455931512782,0.10539380205156498,0.10420668746415324,0.10692279702161928,7.222811084434615e-05,0.07069506557045102,0.3113358894400098,0.34104271925646845,0.27685409762222635
MS,New_MS_137.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_137.wav,2.996,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.174294020948006,0.1264155010876797,0.10903085924381256,0.09218743000375615,0.10746219397613811,0.000519218867354388,0.03309741237107411,0.14961862774733486,0.645327386794999,0.17143735421923753
MS,New_MS_138.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_138.wav,2.8905,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.20631687557560602,0.12039519556169667,0.10670036994545852,0.10398436276775146,0.10865730235728795,0.000136396378807205,0.10130784367561463,0.2905484607866945,0.3580689007363424,0.24993839842254126
MS,New_MS_139.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_139.wav,2.996,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3494181247222156,0.1188204044467764,0.1103359040597186,0.11688806578217599,0.1451450475729249,1.3207640504015084e-08,0.24104213740933647,0.44592366793440974,0.27729381435955747,0.03574036708905594
MS,New_MS_140.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_140.wav,2.87825,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2252410654001387,0.11473099549146999,0.10573998575664315,0.08919189717094834,0.10235369417000907,3.068078743310543e-06,0.06189340976069592,0.1386365208838475,0.6116277740986868,0.1878392271780264
MS,New_MS_141.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_141.wav,2.953875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2298648728143269,0.1144710851280471,0.09827518039623576,0.09748677908905191,0.10679021579354385,7.221756914248974e-06,0.09358173814505047,0.3535094535651074,0.37713693290965883,0.17576465362326918
MS,New_MS_142.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_142.wav,2.92025,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2874262708565462,0.12491976281794687,0.1141200426127019,0.11693577148084341,0.1324076155544455,2.0617807441545004e-06,0.18268885144453811,0.3894994041194467,0.31972945238650047,0.10808023026877042
MS,New_MS_143.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_143.wav,2.98625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3554749939610629,0.114769608799818,0.10351713553313281,0.1151013802473854,0.12816731070113402,1.76860156008029e-09,0.21205506288573336,0.5059603900340696,0.20668709817978673,0.07529744713180885
MS,New_MS_144.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_144.wav,2.838375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3197846135290861,0.1245045915491206,0.12557483808751818,0.10837646495829328,0.11716390816108262,7.921528787124183e-08,0.14425724953516414,0.13329917313127795,0.4744348397352475,0.24800865838302258
MS,New_MS_145.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_145.wav,2.993125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.35881241190986446,0.11776233693425547,0.13042647885180636,0.11567133428071812,0.12489193857893781,1.8067533057871187e-08,0.31418580734365703,0.13085813921814132,0.36307207928508917,0.1918839560855795
MS,New_MS_146.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_146.wav,2.972125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.35170538122349926,0.12980628615903866,0.12897201320624507,0.12041410285296963,0.14538184501319876,9.250181755435568e-08,0.2337183661891038,0.24703839098744368,0.4362035851832654,0.08303956513836945
MS,New_MS_147.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_147.wav,3.00275,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3479615759790005,0.11272515521955705,0.11718967502850508,0.11284392306329818,0.12000516564820196,1.6942500997194992e-08,0.30151686651919074,0.21963852245607854,0.29898610854866137,0.17985848553356837
MS,New_MS_148.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_148.wav,2.8795,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.28774934879396025,0.11110740913501778,0.10574147587300056,0.11172388079274018,0.11371966445913767,3.6731540143706697e-07,0.23387134797689407,0.3509828557348007,0.22321406772063423,0.19193136125226942
MS,New_MS_149.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_149.wav,3.002625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.244455645625941,0.11645292870105257,0.10078299612148019,0.11139118204896606,0.12675290909275677,6.036188008954193e-06,0.15612815733407195,0.5416025659018036,0.23333399787651732,0.06892924269959819
MS,New_MS_150.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_150.wav,2.813625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.22548432527470652,0.12016535882728362,0.10603901223307939,0.09413763064377616,0.1027470538388396,7.267137852196145e-06,0.0560261771778514,0.1861036167740372,0.5116835085019507,0.24617943040830864
MS,New_MS_151.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_151.wav,2.9815,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.17912138232356536,0.10576313618141323,0.09294226187886176,0.08039793884925506,0.08826089465898071,2.9687208310856133e-05,0.04392466834859137,0.15730988890850722,0.548090829554909,0.25064492597968174
MS,New_MS_152.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_152.wav,2.911125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2027711164985482,0.12047065683474424,0.10582037187624999,0.10086236714642892,0.11124004592491614,0.000132772586809716,0.09079699301957897,0.290216803254868,0.43003963042042176,0.1888138007183216
MS,New_MS_153.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_153.wav,3.007,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.31894925576779926,0.12595622654322564,0.11432517583271662,0.11242374469858198,0.1331975562635141,1.6691404131822816e-07,0.15373431543546623,0.3517370342558102,0.4026986148150716,0.09182986857961081
MS,New_MS_154.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_154.wav,2.968875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2296806267039486,0.10874326463511602,0.10063433399887729,0.08953316185521666,0.09604504528996366,1.727343155732172e-06,0.08518870425992056,0.1758130118966718,0.4740614777614438,0.26493507873880795
MS,New_MS_155.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_155.wav,3.009875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.24850922056053007,0.12413626051251131,0.1112696200298876,0.09792591273312608,0.11577451298752837,2.6942506503178073e-06,0.06968191759192775,0.19935227764925342,0.5929913663912378,0.13797174411693067
MS,New_MS_156.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_156.wav,2.918,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3061076896241294,0.13855171070729558,0.12437059018461373,0.12328315772912107,0.14193795902838693,2.7069568109088552e-06,0.14273490919153983,0.3582460250339266,0.3844388883195357,0.11457747049818705
MS,New_MS_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_157.wav,3.0105,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3627083637360164,0.123629876672693,0.11936510914008355,0.1161566151867686,0.13167067587815173,1.5388075974052727e-08,0.21789705152860578,0.2922904622854882,0.36457239225829874,0.12524007853953142
MS,New_MS_158.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_158.wav,2.911125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.29343331469454903,0.10440127533617816,0.1034650893712284,0.09770310236356054,0.10191011719705002,3.765528438320969e-08,0.1985501108941211,0.2143686279086348,0.3436049913268463,0.24347623221511333
MS,New_MS_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_159.wav,3.01475,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.36101056473674303,0.11466337716164282,0.12152331925256862,0.11931078374126527,0.1275465602388794,1.2481528720710926e-08,0.36366948434063723,0.22534467159268895,0.2629590916172462,0.14802673996789883
MS,New_MS_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_160.wav,2.88225,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3499798382697549,0.10645868008691638,0.11490317898467235,0.1125528626179772,0.13019124262800702,4.841796942386112e-09,0.4290375627899883,0.22745893481147061,0.27139839303733065,0.07210510451941349
MS,New_MS_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_161.wav,2.986125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.33933696565663124,0.10738384525779994,0.12404567292034155,0.11396547818266416,0.12047782467066843,1.3728492026164676e-08,0.4388957495956751,0.12684561540495692,0.26879155005420174,0.16546707121667392
MS,New_MS_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_162.wav,2.89175,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2926360127602968,0.11209021574018604,0.10890983602218467,0.10539814880075628,0.10515243093585915,1.9223575963166362e-07,0.17753032816272057,0.22612882037352056,0.2953833795650369,0.30095727966296226
MS,New_MS_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_163.wav,3.0065,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.16465839871947696,0.1200717974060983,0.1047601866178865,0.09085502245450733,0.09766012764881815,0.0007837479897825092,0.039737214347061046,0.15301129575214717,0.5205544006571955,0.2859133412538139
MS,New_MS_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_164.wav,2.8905,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.210880139303296,0.1230098631025084,0.11414689394565922,0.1069780026242152,0.11536762476734026,0.00017440245638454606,0.12454928464558296,0.24164982055358356,0.4130595385267797,0.22056695381766928
MS,New_MS_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_165.wav,2.97825,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.3872299378732576,0.14408778233499936,0.14357342616528565,0.14111299394973806,0.18257323304166728,3.101957737607618e-07,0.3006498534990969,0.3095458647302176,0.35587995901835506,0.0339240125565567
MS,New_MS_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_166.wav,2.819375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2444368472410234,0.12632269240234434,0.11277453472609943,0.10823520481416758,0.11833881033737101,1.7317224648601534e-05,0.10713934069649445,0.2916389691819214,0.4079043033776449,0.19330006951929063
MS,New_MS_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_167.wav,2.974375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.22081859678375487,0.10762823158790813,0.09689463459561912,0.08761510448651605,0.09940167539808901,2.7053513759258247e-06,0.08332212466584817,0.22202329204611224,0.5180552368311028,0.17659664110556092
MS,New_MS_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_168.wav,2.8355,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2827262736246721,0.12160551064173915,0.10963236703506966,0.10259195267868643,0.12007127623305737,3.851680538544765e-07,0.11018679742260708,0.2802911159209412,0.48533142447308064,0.1241902770153173
MS,New_MS_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_169.wav,2.912625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.5039815323481635,0.14390555946152925,0.1393265757575505,0.20554853276915575,0.20622932258607146,4.45023435289271e-10,0.42414797038014385,0.5516993752344925,0.012312330579480387,0.011840323360859837
MS,New_MS_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_170.wav,2.8255,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.5333183544958503,0.1430448690592918,0.14201569141749015,0.1897649544320781,0.20995506701869607,1.314408732271999e-10,0.4641002154088205,0.49180187529945496,0.033390580831702064,0.0107073283285815
MS,New_MS_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_171.wav,2.80525,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.5171537618210199,0.1616499206280056,0.1480699540053727,0.20496591013864415,0.21771221502581004,1.410901187894693e-09,0.3098422648270369,0.6453345083033935,0.029837460778085193,0.014985764680583293
MS,New_MS_172.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_172.wav,2.4155,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.1999967831499348,0.20736901777087452,0.1850930766142679,0.16669666064365674,0.15910605218388982,0.058975635048462705,0.04070869040158262,0.12477306319723595,0.3146577263473886,0.46088488500533026
MS,New_MS_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_173.wav,2.38875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.19315256181441906,0.19478869481071984,0.1736334655877292,0.16784459316468148,0.1528984355041801,0.0599856586611542,0.05506417077331415,0.1665656954993936,0.2254902682255916,0.4928942068405464
MS,New_MS_174.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_174.wav,2.411875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.21325783881488233,0.20938010584157557,0.19262276140721518,0.1762901190295821,0.16842030980258393,0.05244014063075979,0.06304605362549746,0.13974828507609616,0.3035804881719063,0.4411850324957403
MS,New_MS_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_175.wav,2.3985,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.2152746075475903,0.2089990697068546,0.19355072334703868,0.17656491030784915,0.16827176638152233,0.048081226586780976,0.0647960279571436,0.1350563044341567,0.30284880133702174,0.4492176396848969
MS,New_MS_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_176.wav,2.404875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.19462681300668708,0.18112381915069908,0.16986157923317724,0.15278000313206644,0.1386836328653107,0.022864330219971665,0.04982424121678254,0.09540841284844372,0.25557649120035286,0.5763265245144492
MS,New_MS_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_177.wav,2.37825,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.18359279490806718,0.16620657621112656,0.15568768114525158,0.14850375163393248,0.13478818849711768,0.028421080237469535,0.0797617940527589,0.1489135732853015,0.22809208258185495,0.514811469842615
MS,New_MS_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_178.wav,2.41275,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.18147163528569282,0.18203224184544034,0.15818158745115282,0.1422799885275742,0.13052858135147088,0.025076858028575975,0.02422987241992368,0.10451966113761814,0.27698750861861454,0.5691860997952677
MS,New_MS_179.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_179.wav,2.386125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.18095408334951146,0.18231576930399393,0.16149384051894478,0.14289749714851227,0.13351180317876352,0.031178319536572432,0.028735434768314954,0.10006067436790911,0.30492500019634006,0.5351005711308634
MS,New_MS_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_180.wav,2.136,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.15655215471610917,0.12592557087479622,0.10687572647113734,0.10472662294508832,0.09674995123651078,0.0034786700936308697,0.04377583905138018,0.21150820072980445,0.2526404955946856,0.4885967945304989
MS,New_MS_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_181.wav,2.0205,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDar,0.15067157448565854,0.1343680276214811,0.10961604495248778,0.11000192631549753,0.10430949773393788,0.011704229063982082,0.04086803085617927,0.2727886745350759,0.2648337580349161,0.4098053075098467
