clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015,F_016,F_017,F_018,F_019,F_020,F_021,F_022,F_023,F_024,F_025,F_026,F_027,F_028
MS,New_MS_141.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_141.wav,resumen_h_media_std_q90_max,0.6606800676709219,0.623148785037298,0.41941195201572945,0.46081250900082293,0.6221021981728933,0.4104963918420835,0.3803186592963286,1.2637292269557787,1.302602172085418,0.9699357899522475,1.1323065476940357,1.1850038569750398,0.7820649404187774,0.8344106462568971,1.329973298252359,1.084850957090099,0.6888720168464463,0.6244111194020188,1.5240529157048528,0.8247554935673548,0.6745759721026575,2.8676629480291784,3.112957809319677,2.521476910516492,2.961084124522136,2.557055315752799,2.333947165352199,2.358314216327598
MS,New_MS_142.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_142.wav,resumen_h_media_std_q90_max,0.5957890416142706,0.609005713829188,0.421783768866565,0.5123058774378236,0.5926899887246595,0.5197535625792719,0.37221730736714026,1.1532555007773695,1.3089963172118786,1.0559440824540278,1.2473515594428428,1.1811456780287375,1.202922378028632,0.8471655343046193,1.125199349710397,1.0940285985672715,0.594739856028307,0.4573163421318788,1.366837135220367,0.7989723588120877,0.6731589322889122,2.5329056512903576,3.1984442204547476,2.838579080567355,3.1880551286975667,2.681812364887034,3.287779932587162,2.4580329707492807
MS,New_MS_143.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_143.wav,resumen_h_media_std_q90_max,0.5399080582303702,0.7022762438635344,0.7021948324004993,0.6742046634156802,0.6032471817665243,0.4498230349187599,0.4074383727189513,1.1386562011265435,1.3394834267543652,1.4971805799911932,1.4787976796694209,1.245322320559043,1.107784435788533,0.9604333713543821,1.0744565927090075,1.4628803472203344,1.1194711150173386,0.9158227820826577,1.3405310042767187,0.5651244296091066,0.8342556235827129,2.523394846186741,2.777863129140182,3.2776060422936313,3.1511844523486725,2.691636852422243,3.250059781119076,2.878120051640894
MS,New_MS_144.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_144.wav,resumen_h_media_std_q90_max,0.6163584028103901,0.7552168447353308,0.6332997829877424,0.5461991294270717,0.683474656691792,0.4531876566776218,0.3434041438781005,1.254959925831445,1.403630824745338,1.4302890226144884,1.3078183664010776,1.348234286491356,0.9511378831162743,0.851164264004892,1.3203639027579432,1.7127101414966406,0.7821856288125714,0.5551538189307077,1.2744164576353898,0.8005310857270209,0.6355086461990253,2.9962294131795453,2.974916886213811,3.198704050859704,3.1072418471553656,2.926314000175947,2.626207466297928,2.578988887174427
MS,New_MS_145.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_145.wav,resumen_h_media_std_q90_max,0.6590255175248964,0.6765168755091053,0.5701881236458561,0.6242722095098393,0.6676407517640452,0.5746817597354064,0.34554337563700327,1.3033554119740747,1.4135827739621827,1.4144371143894547,1.4762172765900317,1.2929586716644583,1.1816742588773677,0.7775970377123592,1.3797431770061395,1.243079954576443,0.804281835477782,0.4791115928782968,1.5338884415182814,0.7976165231577588,0.7681165719467159,3.0837046256925738,3.38037401050959,3.3903863320469596,3.476878590169392,2.7279393671411523,2.898339888912505,2.266761907541917
MS,New_MS_146.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_146.wav,resumen_h_media_std_q90_max,0.6865640059350778,0.5881999275467392,0.40872088296273734,0.4919670130709845,0.6435030869367196,0.530929084870436,0.39935812446484187,1.3181761901387734,1.2946828909923243,1.1317557605610327,1.3375454047831472,1.2558893610554334,1.2112968057425062,0.930241508987785,1.3761186550391586,0.9565633383369394,0.44749637092428,0.4632949972180531,1.5196880371401,0.6890050806752973,0.6433921803187291,2.958337699031052,2.9848782907133904,3.0558507069549936,3.632864333173425,2.782444115067968,3.1478170531965355,2.776417083037713
MS,New_MS_147.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_147.wav,resumen_h_media_std_q90_max,0.5299510880080827,0.6844733286369796,0.6650857664439339,0.6071039576929839,0.6150257090836966,0.3443822801379675,0.2645410606275034,1.1068585380829736,1.3734098177359926,1.4501275235184206,1.432672237374987,1.2605554802649424,0.7247203140587789,0.6458873801219597,1.253172411522271,1.3522119610602348,0.9705246979751062,0.5239193754282149,1.3302187780108394,0.45634815011823976,0.5211781396288019,2.6329392380133787,3.219210236066205,3.1131276527726106,3.2758449887860905,2.699255058953778,2.2164337769770217,2.081712980641591
MS,New_MS_148.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_148.wav,resumen_h_media_std_q90_max,0.5898759235555222,0.6515124746260909,0.46336452062843064,0.45358986572956894,0.6216382469940495,0.5073989662526656,0.36420421252474816,1.1453160454650972,1.3430932269431881,1.108717529431137,1.2144756281493543,1.1967866059859782,1.1172553318602132,0.8001725292328296,1.3359367373985978,1.2175915245899995,0.6158233489345737,0.41757497897713963,1.532013673903939,0.7008695250801176,0.7527554565197105,2.4929728616510043,3.0389321220948147,2.8744950350345717,3.2431059404580256,2.653337410587278,3.0256268070112595,2.2877803873479094
MS,New_MS_149.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_149.wav,resumen_h_media_std_q90_max,0.6522060053607797,0.6855043651582367,0.3848905006719345,0.29575397476190174,0.7385043029609522,0.46405805267888384,0.37157678139298245,1.2311164526186273,1.283048658157232,1.0042613627561794,0.7885475058943127,1.3729451170751907,1.0021278806363227,0.7992490582679165,1.5939270077448817,1.6775642272773652,0.5869349433590312,0.38914682588716454,1.4830845897468972,0.8848998741007957,0.7810935164144087,2.5898423841397165,2.617848685803696,2.8036404876837695,2.601423688379846,2.8255174120403694,2.969522776314793,2.3949414733581076
MS,New_MS_150.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_150.wav,resumen_h_media_std_q90_max,0.7040759152706201,0.585682364001088,0.30748299588898775,0.3436353736072437,0.701094933877058,0.3272664824153242,0.39462549547727505,1.3386160592712404,1.1785471818076316,0.8231198469457283,0.9961095247213837,1.3257165806804234,0.6613570379977092,0.8156044382827778,1.6406013282560443,1.3987528263492615,0.47010359756450754,0.2625173269557061,1.6372305476118971,0.5498845196301415,0.9516182060616842,2.792902958650247,2.7695217079309575,2.6321058804435014,3.036667787164538,2.741161225075694,2.3850159850248094,2.302006081568158
MS,New_MS_151.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_151.wav,resumen_h_media_std_q90_max,0.642252065447431,0.6251052906819554,0.369691297126063,0.32053677412810394,0.692074386515463,0.3526717047880669,0.3878912038988075,1.2148280651429024,1.250274931988619,0.935153125392557,0.8397902696465727,1.2846468729143183,0.7075759515157125,0.8402648237177598,1.5199686084298918,1.322198113905469,0.5210071265387225,0.4780876624240197,1.5855879642282347,0.6695074558988503,0.8365202278131,2.737050672649939,2.8153044949039603,2.630115634376384,2.58606107859496,2.639798236339476,2.4411356800521844,2.1680266941471933
MS,New_MS_152.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_152.wav,resumen_h_media_std_q90_max,0.6821368349903246,0.7000621959152712,0.40908212011107736,0.37539427049281054,0.7259844626335564,0.44704287271829146,0.2933544684771346,1.3244436030305393,1.3785376039966628,1.0096400370781262,0.9125580553355827,1.3464936440515036,1.0724987996867155,0.6068552959478718,1.4949815481777473,1.4389475258506625,0.6769894680215347,0.563058762211513,1.6729420359887293,0.808700586326106,0.7843188645589391,2.9967653473020612,2.861034224892315,2.6644378554622494,2.6725656517655185,2.737239297653921,3.2197992416454038,2.0066230755556638
MS,New_MS_153.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_153.wav,resumen_h_media_std_q90_max,0.5881706951831321,0.6451469589956224,0.4906488866371935,0.49205626872980485,0.612730910369198,0.4529470515184252,0.2903953372760065,1.2099131198929236,1.3415317141440755,1.1410833352772736,1.199926267864684,1.2288618992298583,1.0191811011361163,0.6139525240188392,1.1705840301141242,1.2256164992729708,0.7866983979000012,0.4949319574109683,1.463904983851566,0.6153369071008982,0.6390917268401184,2.8914293403788576,2.9374232948146135,2.866673896079947,3.0529449925585577,2.690583491483513,2.9743641298425954,2.1935419318914655
MS,New_MS_154.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_154.wav,resumen_h_media_std_q90_max,0.5745456550232126,0.5362159514053843,0.35805744321519545,0.34377087993545774,0.5770813752396273,0.324727707981578,0.40376625474145816,1.1377219900288755,1.1643884471630912,0.8848614997184723,0.8777305194138398,1.1691273176022323,0.6077541481781538,0.9958694623162735,1.2124782499083964,1.0391544361855223,0.3986746740196851,0.37962304977364864,1.257799550183523,0.6829176690029998,0.7365943108776078,2.458331494301864,2.789221245930901,2.3963625302671847,2.5318531291765605,2.5950879312415776,1.8388970254463757,3.007495971812493
MS,New_MS_155.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_155.wav,resumen_h_media_std_q90_max,0.6650733216660047,0.6336827070408819,0.42314817214102485,0.45023368249234674,0.6468313291596869,0.35753134573395656,0.4154333054319387,1.262617742294212,1.311915236784232,1.0154644997440785,1.1291096745958356,1.2319384296459264,0.7183727521254164,0.9401610387568997,1.5863472322593286,1.3200121505984987,0.5620219467293779,0.4689030911829088,1.6102932445636002,0.8037746285591203,0.8017575364784724,2.6744822959828585,3.1945067645655056,2.837077565007048,2.8852759456477513,2.7086667224970933,2.4859221250734893,2.7809589447865575
MS,New_MS_156.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_156.wav,resumen_h_media_std_q90_max,0.6182671374021816,0.6125746499624595,0.3802826714207061,0.5392487489441324,0.6223898795119867,0.48217604138110576,0.35726272432479245,1.182759491652446,1.286605884634575,0.9711209401963287,1.2829942352074009,1.1984266821087082,1.1118656173455461,0.8161554669025681,1.2552473072909927,1.0400600063061929,0.5580526144449305,0.4591513889047777,1.4574471617038738,0.7162085027960647,0.8024028565376439,2.628694942598929,3.152458081762291,2.717183977388212,2.9865147668556444,2.609282493547093,3.037010867677644,2.5698109484465297
MS,New_MS_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_157.wav,resumen_h_media_std_q90_max,0.5565230442548701,0.6919224361349277,0.6426036038399502,0.6756243247132192,0.6129397523380279,0.47375575544501997,0.3626610737293055,1.1372619576775067,1.3693930718257,1.4240671440186579,1.512451979116955,1.2464845978270818,1.0969763086985254,0.8066618035326621,1.233554402932038,1.320091544905085,0.9415738795669437,0.78369481239096,1.3490182459792872,0.7533755811431132,0.6785787260189715,2.5721991604746752,2.9626534225128984,3.1262957371690585,3.3026712310895117,2.694873991002381,3.0658052776166183,2.1823270183575416
MS,New_MS_158.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_158.wav,resumen_h_media_std_q90_max,0.631888139108395,0.7299826993229793,0.6159947288596428,0.5599468332096684,0.6912033825998092,0.43835633950549524,0.4199495241501469,1.2495477867786562,1.3700864027132345,1.4208050969125052,1.2740506161382739,1.329545198234297,0.9020838308311534,0.9488991445966939,1.32915883006208,1.562306206185885,1.041554379930402,0.5492406800768569,1.4252091406072838,0.762124043339532,0.7487050574859624,2.8329302414704256,2.8064234628886804,3.21686484688104,2.8118084200206557,2.723783772644572,2.5703241199973657,2.679630097579123
MS,New_MS_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_159.wav,resumen_h_media_std_q90_max,0.6444601549997842,0.6973030056429289,0.6176517978612492,0.6735929813882748,0.6516430830792449,0.5295290417467293,0.3322998691864646,1.260842238483135,1.4071266889645315,1.4222896379992085,1.5793672720524026,1.274088193377647,1.0880311107954737,0.7188820753733708,1.6013205167106583,1.3060624275279595,0.7594738045972179,0.8734406112889501,1.4455997817631,0.9593806293760017,0.687882484274997,2.862411417017559,3.0593337568036545,3.3340821675220464,3.5986923373923383,2.7960516551693453,2.873973762328359,2.210135805897278
MS,New_MS_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_160.wav,resumen_h_media_std_q90_max,0.6997413887916091,0.6492997196504979,0.5465515158368662,0.5399798031107188,0.6914276497219863,0.5214704785832703,0.33389359704195726,1.3109446888984295,1.3033516767398248,1.2647532684946068,1.360322203676418,1.2982584277629514,1.1378989096029235,0.7177111445337476,1.689147236729357,1.346601609175571,0.995592619775083,0.8244804785099462,1.6837816024129175,0.8021080178487147,0.7066507151326816,2.6806655360106464,3.002209555878008,3.2024873050446736,3.5527877301121404,2.668347967464763,2.832574630395495,2.0720646593083507
MS,New_MS_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_161.wav,resumen_h_media_std_q90_max,0.521502345863952,0.6762652432012176,0.6899390283642938,0.6166304354685412,0.5686312301547645,0.34604397339551846,0.2969799152923109,1.1194518395704445,1.3835644006232495,1.4668273656644224,1.376847551050155,1.1782209460212563,0.6863628651229452,0.708710758854103,1.1207131556904144,1.4763237120561854,1.0047294516989143,0.7990048530354582,1.081688496908126,0.5596516437819544,0.667035993453987,2.7533777626736686,3.181637882905954,3.1885044013570263,3.1928108086619216,2.4886701620771166,2.0732461383885803,2.2153252961451377
MS,New_MS_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_162.wav,resumen_h_media_std_q90_max,0.6314788769172577,0.661395224394383,0.4249834305258881,0.49151284373259113,0.659051321933307,0.45884089181163207,0.2958036393683686,1.200734326488296,1.357406332600147,1.064710410652759,1.2940197158311912,1.2238348879196232,0.9652929551911541,0.6813998728334991,1.480172438453959,1.356436485885229,0.6484102679504685,0.39473873337554977,1.6645009944210454,0.7686995603607449,0.6113563795000334,2.7262141432496625,3.19452932701628,2.860298119839165,3.145402538515377,2.5786195892594073,2.5931551292009285,2.081328702452827
MS,New_MS_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_163.wav,resumen_h_media_std_q90_max,0.7209448723435402,0.544524789003149,0.29553560342955015,0.30423831179249633,0.6947181877956871,0.3076576371740406,0.37207883169432393,1.3413387791192193,1.1495259462232563,0.7900897813253159,0.7731466266504664,1.3141591934258088,0.5326488586096891,0.7793561283361704,1.6465363928030945,1.0916591966977565,0.4360012967712692,0.26591396948785667,1.523293157961398,0.6458539487250031,0.855096601254296,2.9198855178474212,2.6338295660444624,2.565660663373433,2.3107272209266676,2.68469554504538,1.7862629215410917,2.2014921877459175
MS,New_MS_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_164.wav,resumen_h_media_std_q90_max,0.6724451608529972,0.6570603006223205,0.44488685785775955,0.34747593557464557,0.725139936671932,0.41082130375316434,0.4043212457057043,1.264263212698392,1.2804153700416345,1.0944099869734913,0.8935382656022053,1.3501071306663899,0.8722011636124235,0.8470007832160803,1.5186197090544713,1.458876186094788,0.6130961791827346,0.546819569559477,1.733885416799565,0.6516522650504638,0.9125916517299245,2.629701348902112,2.729859332309866,2.9468650689480604,2.49835596379518,2.8086571589050524,2.4154568059466497,2.25967744417758
MS,New_MS_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_165.wav,resumen_h_media_std_q90_max,0.5811897318439888,0.6038725811501614,0.505289331042022,0.5224870468263579,0.5592742067126172,0.5130004077317829,0.40604244777625437,1.2068410084354935,1.3707828715605108,1.152320434847028,1.2489528123578721,1.1704645073108042,1.1541938746221232,0.9838560943615957,1.0520969304460321,0.8952883152274792,0.8243416233682399,0.8487597062520331,1.293012996406041,0.7594978974672534,0.6459213366831599,2.686491603970035,3.0958831551102577,2.8737946954291926,3.222840414925484,2.687625109623602,3.2096998820873295,2.833444043343566
MS,New_MS_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_166.wav,resumen_h_media_std_q90_max,0.5731182327686063,0.6207549240974207,0.4494685494593013,0.421430472991791,0.5934551633316351,0.40423854343131804,0.33039892164283946,1.1969608286562972,1.2924580416631881,1.0632769881460606,1.0359412021522527,1.211110057835258,0.8616560101389983,0.6978906752295547,1.0817189694718112,1.1942698764515338,0.608952544644562,0.4476208569523827,1.2230105159394196,0.7743990381780795,0.670269504284985,2.686579607586862,2.900287765519272,2.738158035405612,2.8033942384468853,2.6987703450536564,2.65630654898997,2.0413904666535005
MS,New_MS_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_167.wav,resumen_h_media_std_q90_max,0.6200886503101891,0.632212012329484,0.3684705467773266,0.37186510754454094,0.6189360408131207,0.37231284231018413,0.4281612175094582,1.2068819549309626,1.3262236574374064,0.9676144312346854,0.9752404572576022,1.1847287622241673,0.7654768430790034,0.9467281684635735,1.372652710361411,1.3709495617077225,0.38440285069863883,0.44776979550270385,1.4385835118838544,0.7370286187275014,0.823260504000872,2.8492248623440277,3.308899249118946,2.973609123196018,2.7983961046363737,2.599586191665954,2.348366428680941,2.7454567424942375
MS,New_MS_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_168.wav,resumen_h_media_std_q90_max,0.6352301185256338,0.6328949336739191,0.3883853135796682,0.47226368793597534,0.6063702613693371,0.4152697765500339,0.31428979369950916,1.22472424848336,1.3281198096842026,0.9443102222634838,1.1345812682281733,1.1590078027893056,0.9231613244445444,0.7504798026155686,1.2578086907564867,1.16538014009753,0.5488160708502167,0.7142146082728117,1.4840797023399561,0.7015890555214782,0.6854830608903044,2.656228373962938,3.1582767291650176,2.629174497305569,2.926119331590744,2.641643134231355,2.766119587872225,2.55142780900036
MS,New_MS_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_169.wav,resumen_h_media_std_q90_max,0.09604507284081297,0.2320751406427869,0.2848556056507729,0.4538204824641098,0.08791443018732406,0.39562601692392224,0.08093638563666099,0.17502463269543217,0.45558176589840305,0.4709135904547138,0.6273933176200207,0.17512390553707727,0.6178769848342435,0.14376236590898964,0.3056972939970683,0.59513927655329,0.6878565068709752,1.0673014303955408,0.2819442662355856,0.9532292228431385,0.2417851896361787,0.7174483571801262,1.580050756245795,1.5862508380823703,1.6512744072608516,0.7222885919671932,1.9201713678797314,0.6656330102720666
MS,New_MS_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_170.wav,resumen_h_media_std_q90_max,0.08807924740328418,0.2277471275734832,0.25754777310986277,0.4594726192308056,0.0839141164341156,0.3875553756128835,0.06875711702227738,0.16887413956011782,0.413500945531068,0.4300617121785637,0.6578795990666925,0.17088903369111708,0.6241140466013417,0.13790416026696423,0.28406837386908734,0.6587669494627316,0.6940616746740421,1.0547502921855265,0.2692120323983144,0.8655547255236854,0.1851682280763873,0.7437842769074536,1.4199982152702348,1.3338636091509173,1.98306854340513,0.7445337587716552,2.0579557440236864,0.8319710526184856
MS,New_MS_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_171.wav,resumen_h_media_std_q90_max,0.0885498546934925,0.23078618513975616,0.2597903792849557,0.460319317481336,0.09879225435553436,0.369633200833427,0.07315733953871281,0.15742975076114826,0.4280095728624101,0.4047775293801408,0.674417631325975,0.19051964782766098,0.5760649690323768,0.1514525675046569,0.29737777196394377,0.5911559223138244,0.6639076127782476,1.0575897523759747,0.2862739852017357,0.8861617072895794,0.17646430673135377,0.7106214768105188,1.4242007336845028,1.4068429234222755,1.856842906486264,0.8846051408317109,1.724461462927325,0.889589126321244
MS,New_MS_172.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_172.wav,resumen_h_media_std_q90_max,0.20824502988684562,0.16735510398481382,0.22195914508614867,0.07585854475186715,0.15907478163839,0.050953605561973474,0.47091809987282307,0.5518777250755577,0.5396171356743638,0.7087620022215096,0.2653429319264922,0.49588959688221385,0.18218377739784244,0.9869098154412002,0.37702046787186577,0.18451570378527068,0.278555450425046,0.11986811184991826,0.18075282493042097,0.08001840901662652,0.9727073323228956,1.7837277286514217,1.898334091209793,2.251919417770662,1.45711923380539,1.7480089741607687,0.9736463197426904,2.692118223472704
MS,New_MS_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_173.wav,resumen_h_media_std_q90_max,0.22049379711080702,0.15589371448306552,0.21634487765423224,0.07429708162470237,0.1591179804419892,0.052227763983176474,0.43889168818552804,0.5826498025424567,0.48418088640916385,0.685496229165191,0.2554280287963071,0.4863618823648992,0.23773816392315336,0.9229724167791042,0.37888241875337597,0.17902320167778601,0.3347178389921715,0.12673224229497232,0.20386899787619556,0.0586252997440241,0.8343794385881482,1.9554276299776254,1.7459018112611968,2.2954144981603712,1.355140552336262,1.6823644734516534,1.369530152365342,2.360198376421895
MS,New_MS_174.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_174.wav,resumen_h_media_std_q90_max,0.2651827687941625,0.2020609661460963,0.24489495735244396,0.06754532576423802,0.20842825421342218,0.051518107315662295,0.466700428412603,0.6116206964347737,0.606248870777439,0.6882358091330826,0.2241905813532179,0.5809450500822869,0.23727866557697422,0.9225893295396592,0.5686929517133537,0.30572359261178006,0.34633385310118747,0.17563343820689695,0.3679371618429204,0.08203504676524648,0.8601817714519407,2.1206909362488715,2.204796670406241,2.086361759154764,1.4050755355467917,2.1376826068612913,1.5300474279587357,2.410914559669027
MS,New_MS_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_175.wav,resumen_h_media_std_q90_max,0.23949462696461082,0.16504270211758523,0.22863032874670594,0.07791344669400425,0.19008754021628319,0.04539514155515681,0.522562838885082,0.5470811853990266,0.49252645979324017,0.6732568011009078,0.25002446656874133,0.5020488217087115,0.18567768898683876,1.017859126598327,0.5177862911196965,0.28522546408437033,0.32672096160340863,0.16044195589569388,0.3666888936323792,0.06341627506510676,0.9170018963423548,1.8232230570268109,1.9778356075192116,2.2503205966849746,1.4380218783279997,1.8258623600073838,1.243222479788243,2.5860133211265603
MS,New_MS_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_176.wav,resumen_h_media_std_q90_max,0.2575308381275094,0.2320050193629137,0.24913129154925134,0.07436601566440777,0.21886849840714184,0.07059934484226221,0.5110055899445166,0.5233615721004999,0.5193367462779286,0.7274248105156901,0.2127595363004501,0.4781274920094191,0.28813891977936656,0.906530797923758,0.5579075568513717,0.4996649367469708,0.3829874608473378,0.19469862560915102,0.46792162460546644,0.1336061453359874,1.1190346810298097,1.8790909759887207,1.6868678966741721,2.2968425302729414,1.2647121677217514,1.8130768594270517,1.6714005830095637,2.371798158262093
MS,New_MS_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_177.wav,resumen_h_media_std_q90_max,0.2887608738573522,0.23863681382038837,0.2517516552650967,0.07558375946120882,0.24306293081342148,0.07507570232747197,0.47984878685730575,0.5448829747159845,0.509633439051106,0.7452042470757434,0.20818878254485476,0.51870104367052,0.30256188565352354,0.8424877289519608,0.5767670732072033,0.4825075035962023,0.36322241461866,0.2044373558007811,0.5090442377964579,0.10737457384005604,0.8509820164003818,1.7138580868370004,1.7106203696283693,2.397262714676115,1.0755284573229642,1.792080963073823,1.603041030202953,2.331224118012481
MS,New_MS_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_178.wav,resumen_h_media_std_q90_max,0.27699113847890716,0.17384979596765615,0.2296057830745046,0.09047388743521755,0.17735686531092093,0.05111280653096883,0.544123183199513,0.5803011459615822,0.4476508697273554,0.5979072730317699,0.23880835744026024,0.4423550329074571,0.22528199105619034,0.9999941405766767,0.47501055158292466,0.37341224176376797,0.41299784355866687,0.16030870299235095,0.32751382804003676,0.09126585596420422,0.9991928057239302,1.9655634957475978,1.6988641736016488,1.8277155482046654,1.0343282450640583,1.56127985538869,1.3517541973386815,2.507381276788359
MS,New_MS_179.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_179.wav,resumen_h_media_std_q90_max,0.25097162832031117,0.16262699769081532,0.2079328242908824,0.08749179033269214,0.17313235764565524,0.04544080451608305,0.5749092770690735,0.5652920574056378,0.4238314340079465,0.5718672386135916,0.25224225081162815,0.4399643212935305,0.16537097465571382,1.0660354034224198,0.4531815866369075,0.4012352533784326,0.31997885704601386,0.20181583868428093,0.3458124973540604,0.09345341786957737,1.095205320720879,1.8925282312980432,1.6752961442506658,1.8540354059574453,1.267492155674924,1.6534369389586494,1.1047099500812376,2.5447503124955744
MS,New_MS_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_180.wav,resumen_h_media_std_q90_max,0.7299035925362238,0.5838548041729654,0.42455096266341524,0.22846313274183142,0.5772853412579512,0.21893835152995936,0.6339431375238119,1.229186963551848,1.2002982380543235,0.9891528340218225,0.45652030698549556,1.1122187198285198,0.6918411068523966,1.0513200441301302,1.3085026842662086,1.1340048617891276,0.6592489605114111,0.5480076553399951,0.9884778816817895,0.35205139851724276,1.0989317045625477,3.0739138463494413,3.0266594768008086,2.746293782741303,1.5479809699709768,2.803173489823062,2.3268398865660607,2.564063005297532
MS,New_MS_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_181.wav,resumen_h_media_std_q90_max,0.7116570161408973,0.5961069658752607,0.43120809068174415,0.20965087718407746,0.5749093240149312,0.22089257996140058,0.635011878644626,1.1971683547841638,1.1729362113281476,0.9626703823508592,0.4274015486747637,1.1129581983505903,0.648118128992955,1.0323420876337275,1.2430543531934042,0.9971140256827274,0.6737301827046555,0.5433707931928002,0.9544178090680591,0.32258893128652566,1.1587602009254192,2.8809137346587987,2.7971805893606656,2.7257075118327285,1.6369220522272052,2.9217598361435306,2.145630876804882,2.5181089745454286
