clase,archivo,ruta,columnas_espectrograma,duracion_s,SBV_1,SBV_2,SBV_3,SBV_4,SBV_5,SBV_6,SBV_7,SBV_8
MR,New_MR_120.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_120.wav,212,2.2155,0.8476009371446402,0.6477236542186999,0.1509144918578753,0.7378546909712236,0.3016300987258734,0.7495828364513814,0.7290575019691954,0.3308655160905773
MR,New_MR_121.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_121.wav,212,2.2155,0.8824704810232618,0.6733802363981318,0.13198786959734402,0.6226278522226689,0.335991964822603,0.7404742564650858,0.7868185007135141,0.2928734522482404
MR,New_MR_122.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_122.wav,212,2.21775,0.7916257334535308,0.5869330477887329,0.14383385089727815,0.7189745052089439,0.3348995920551249,0.7597326461107539,0.8389823174729456,0.2697872849334693
MR,New_MR_123.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_123.wav,212,2.21,0.7754549337625571,0.5952252520659199,0.13613462373903443,0.7249772694292672,0.3395927915802124,0.7551232687623208,0.8327477252947951,0.3060376022538544
MR,New_MR_124.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_124.wav,212,2.167,0.8924781364044581,0.6230478725763612,0.15210956903341402,0.648765660226805,0.3284119616554436,0.8265781318196379,0.7634524009024121,0.2896411963460086
MR,New_MR_125.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_125.wav,212,2.190375,0.8566873983040134,0.63204982917162,0.15467529417319667,0.686898307869292,0.29719442063006407,0.808804420936087,0.8098956012526644,0.28161319920597006
MR,New_MR_126.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_126.wav,212,2.220375,0.8773509851504372,0.642505379374273,0.16113456243279847,0.6792837747970799,0.31705097471895793,0.6836431116839281,0.8352524932074266,0.2526074124377824
MR,New_MR_127.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_127.wav,212,2.15775,0.9151120660393645,0.6828606897807746,0.17457285417622345,0.6327550246696214,0.3257248348724231,0.8234291957796136,0.773357946005028,0.23358289726868592
MR,New_MR_128.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_128.wav,212,2.238,0.8966159570125148,0.6001597094667902,0.152260883400731,0.6219376855614245,0.34541667963044836,0.7695973892579694,0.8073600737757621,0.3312199822663387
MR,New_MR_129.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_129.wav,212,2.168125,0.8914881416009284,0.7424842273315964,0.17928438943116265,0.5807917286227645,0.3258011665735724,0.7660026747364077,0.806958593123691,0.31700442657416644
MR,New_MR_130.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_130.wav,212,2.213375,0.8909588208402952,0.5957797748562641,0.17434986795419466,0.7410195066448535,0.331807472449783,0.8092622229937154,0.8724095141219873,0.29041570588673377
MR,New_MR_131.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_131.wav,212,2.18975,0.770985022607627,0.5950593017654667,0.1198207624170355,0.8022836649685746,0.36980537785104556,0.7206385227225485,0.8499323194672398,0.36400021608059546
MR,New_MR_132.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_132.wav,212,2.243625,0.7749074264172869,0.5803895231115309,0.12916395645918283,0.758359599765196,0.34950956720159043,0.7014472749285889,0.8226104301226488,0.3194332441787399
MR,New_MR_133.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_133.wav,212,2.174,0.8582002510199579,0.6694054463879094,0.15104910505297894,0.6964754067822511,0.3047151712936119,0.702888403757053,0.7768764351121913,0.29781117347206
MR,New_MR_134.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_134.wav,212,2.24175,0.7850711209123931,0.6511678408546873,0.16584575227057852,0.7636458569647342,0.30227267914526823,0.7149654267130662,0.8371801576513802,0.2699425803503013
MR,New_MR_135.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_135.wav,212,2.15725,0.7619329221910376,0.6733114249931964,0.1463790421521494,0.7777972525932754,0.33080139409469544,0.7296988054929668,0.7454194324236086,0.2931526686913584
MR,New_MR_136.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_136.wav,212,2.249375,0.7887177410583254,0.6391662786898284,0.15092653810667422,0.7003033648003575,0.3271631165594258,0.6969155944886766,0.8530918061427667,0.2891541732125711
MR,New_MR_137.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_137.wav,212,2.17075,0.7882556434708431,0.5988520603814804,0.16818947831947634,0.729124131895452,0.3193860722936651,0.7380221949080784,0.8747434491008774,0.2711660526633923
MR,New_MR_138.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_138.wav,212,2.22,0.7430769658508092,0.5469589717707923,0.12141495906948331,0.7732613538743786,0.32478814563770164,0.7128298356586623,0.8935860416146338,0.3470636225076286
MR,New_MR_139.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_139.wav,212,2.065875,0.8956735299434969,0.6333893220076015,0.17830707487675423,0.626360526667381,0.31115568073265937,0.7315009353652404,0.7678577908293797,0.2930691574903729
MR,New_MR_140.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_140.wav,212,2.240375,0.7242136388179523,0.5988745708311064,0.15385973212030446,0.6697923025142296,0.3172669273773658,0.8280452067306286,0.8636988711068462,0.2846614325573762
MR,New_MR_141.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_141.wav,212,2.22475,0.8150922277598526,0.6339595260190269,0.14362851197264653,0.6160571586641292,0.3094661775692945,0.8277773887590035,0.8353455559197803,0.259214648600105
MR,New_MR_142.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_142.wav,212,2.218875,0.8455788428696235,0.6355319874443393,0.16807318423925116,0.6358953418317463,0.32578813258943506,0.8095178604503955,0.8019867247830321,0.2573386867399421
MR,New_MR_143.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_143.wav,212,2.187375,0.7682021610566312,0.6648781305957606,0.14196772964600138,0.653149501208184,0.3276298638754837,0.7960966441347597,0.8254512951689871,0.3304760254744992
MR,New_MR_144.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_144.wav,212,2.2355,0.9015129293911381,0.6262979991852289,0.16854312831500487,0.6617490349669167,0.2889465726161694,0.7953963465472413,0.7496688164801657,0.2689513081764128
MR,New_MR_145.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_145.wav,212,2.196875,0.8609939416110717,0.6805349328127949,0.16066925856752917,0.6668590933038309,0.32717513153236244,0.785279764903388,0.7341881663863118,0.2864691217153871
MR,New_MR_146.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_146.wav,212,2.206875,0.7516801241907947,0.5843610257127793,0.17624946973070205,0.6813899960599574,0.3348536915364005,0.8168038350396578,0.8289839367197186,0.28504459513891767
MR,New_MR_147.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_147.wav,212,2.207,0.7719305166067845,0.6570341403465775,0.14412969293930067,0.7069243816037538,0.3333921078684655,0.7585194674269633,0.8495509699475042,0.30440059539656905
MR,New_MR_148.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_148.wav,212,2.21325,0.821345254364537,0.5315853876216182,0.1543891384355221,0.6718335745651052,0.3161963910493762,0.8425663022775749,0.8328949491579207,0.29688802767908795
MR,New_MR_149.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_149.wav,212,2.229375,0.7568034380272619,0.5950420583820603,0.1338584121100184,0.7384198438134241,0.3065685410585717,0.6985645522267279,0.8412789472909167,0.33413858419402204
MR,New_MR_150.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_150.wav,212,2.24575,0.8649525537677467,0.5692027111235929,0.15337510491487696,0.7208691618355095,0.34397127848185516,0.7320664046925814,0.7961274515341497,0.3033190101557969
MR,New_MR_151.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_151.wav,212,2.191375,0.7846500300918973,0.6024778173260983,0.14788006437749215,0.6817875927001279,0.34383296207151215,0.8098417164890721,0.8451054197584962,0.30291553994096326
MR,New_MR_152.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_152.wav,212,2.202125,0.7679845756729221,0.6160981869072861,0.15260330144140472,0.8001350860347947,0.33519082626244984,0.7491189013161345,0.840025370801348,0.28239503705865276
MR,New_MR_153.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_153.wav,212,2.233625,0.7475180698824382,0.5925554426395468,0.13672070326424157,0.7486689923363,0.3077443867303618,0.76094536994196,0.8355279937348629,0.3288732841573196
MR,New_MR_154.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_154.wav,212,2.18075,0.7956659337117198,0.6117615173071954,0.14929509331619956,0.6807536457778032,0.34102474914692044,0.7898035892523647,0.82885877009153,0.2809866438493652
MR,New_MR_155.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_155.wav,212,2.2285,0.8452954606528952,0.6269053330950677,0.15110675170605614,0.5378184618847017,0.3346249432791314,0.8167913446165747,0.8703049285055139,0.2770999482549099
MR,New_MR_156.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_156.wav,212,2.2445,0.8427046826258706,0.6316903290512019,0.15879186716511356,0.6950037179398799,0.32515270562993775,0.8063924718338882,0.7859359547188097,0.2637992174477511
MR,New_MR_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_157.wav,212,2.151625,0.807469675094808,0.6778729856006623,0.16273706126526158,0.6793850518759188,0.3087107271594858,0.752113391054512,0.7237594738835561,0.3334648133160401
MR,New_MR_158.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_158.wav,212,2.192625,1.1839372791150873,0.9293774907276985,0.22987380284146408,1.1128530456949608,0.5854484036378798,1.1355260189923453,1.3174929667855697,0.44520391716766217
MR,New_MR_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_159.wav,212,2.091875,1.2259005830671186,0.9126324238324774,0.20872744522530742,1.2195600058325957,0.5637661799800613,1.1114073630906764,1.2647479341523598,0.46400659543527384
MR,New_MR_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_160.wav,212,2.213875,1.2837732730680709,0.8994502882354054,0.24051326759935676,1.1064196804110003,0.5079670689106209,1.047926053327858,1.286942930184778,0.45093027396326624
MR,New_MR_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_161.wav,212,2.198,1.3716201178181537,1.0428745485613469,0.24587674553004324,1.032339622932501,0.5238789938954138,1.192273612879957,1.1375293580661472,0.4219547226144395
MR,New_MR_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_162.wav,212,2.19825,1.2514072085622248,1.0452383511425622,0.23646778645481736,1.040597927653536,0.5570425323464719,1.124910004223176,1.2295624173783168,0.4375299769281532
MR,New_MR_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_163.wav,212,2.221625,1.2962716023169603,0.9358526187802172,0.25971488185330194,0.9553757123884693,0.5239483730676617,1.188839353699723,1.2898650501408309,0.5006369841512869
MR,New_MR_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_164.wav,212,2.240625,1.2588545257021801,0.9304723800049773,0.2787511015167035,1.1884455195462997,0.4951426965864438,1.1784610032140177,1.2679354263063847,0.42852542040057073
MR,New_MR_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_165.wav,212,2.27275,1.1966730846619105,0.8975397071128075,0.20908034771699335,1.1087490967300262,0.5485363871263385,1.146523305638788,1.3788170142601754,0.45809905616937063
MR,New_MR_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_166.wav,212,2.220375,1.2549875969304882,0.9122654744274945,0.24318188077980032,1.0472942140817973,0.48748906204334,1.1895033642447008,1.2400022516158586,0.37062799891527576
MR,New_MR_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_167.wav,212,2.136125,1.1700207062032035,0.9308628288270903,0.2426572255359603,1.2397487388414208,0.48730900884621237,1.0760648959492527,1.2432410429217884,0.4245052401409613
MR,New_MR_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_168.wav,212,2.213625,1.2737814845984614,1.0187964103842402,0.22671943788567464,1.1761046799833097,0.4831512788621034,1.0817173545967453,1.2179841984535562,0.432712684777698
MR,New_MR_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_169.wav,212,2.120625,1.1592196533100556,0.9603563779205635,0.20318450322121392,1.172292195974591,0.47113147546893713,1.1787340506568458,1.3574580301977632,0.4523476369867484
MR,New_MR_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_170.wav,212,2.17775,1.3396879621763782,0.7336332127631033,0.2645159164123478,1.1693099238366076,0.5178089153049523,1.1516447861557733,1.297900176679637,0.4209127333894568
MR,New_MR_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_171.wav,212,2.1775,1.3462333885824296,0.9329020149719484,0.26925971848282737,1.0105825348222344,0.47428717377948404,1.242315809777153,1.215079478377392,0.3733896691434586
MR,New_MR_172.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_172.wav,212,2.229,1.3170081254793797,0.9713193237545809,0.2929438921058277,1.0276593062328616,0.45490599513936114,1.1819303421335305,1.2389444791084843,0.4274569231619469
MR,New_MR_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_173.wav,212,2.229,1.3547059804028216,0.9822182139585537,0.2562276320571699,0.9388958979499625,0.4748121510550957,1.1344434166108728,1.2963492278463395,0.4870690858262176
MR,New_MR_174.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_174.wav,212,2.19425,1.3233602135427807,0.9451467201376653,0.2287047065334236,1.0840635000048482,0.5077574762537284,1.235698627048854,1.194840209304253,0.42763844145035884
MR,New_MR_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_175.wav,212,2.202125,1.2920092045856781,0.9404226655058784,0.23076187544000037,1.0845562971624594,0.469134447674269,1.228858095066729,1.2529322095084925,0.4466535245306418
MR,New_MR_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_176.wav,212,2.198,1.226808088170154,0.9735194460911264,0.24522596374304598,1.1536620410218186,0.41101872367510583,1.1364409656742291,1.2575839879063193,0.4140236511092173
MR,New_MR_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_177.wav,212,2.127875,1.3010385340241335,1.01075408268379,0.22358610596630257,1.1535248985312485,0.45995205238646575,1.1399616782667277,1.2559513451511408,0.37650569361645936
MR,New_MR_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_178.wav,212,2.209375,1.2534634783047018,1.0807354012515031,0.19878087812773254,1.119511818237031,0.4772833029745928,1.1568295305069205,1.267220292990812,0.43885822167421984
MR,New_MR_179.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_179.wav,212,2.163125,1.222097528061271,1.052370811994605,0.21192952450345753,1.1076050685517347,0.4999801094304641,1.0287038142752216,1.3062561832459507,0.46863080062686835
MR,New_MR_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_180.wav,212,2.202125,1.2259967433469305,0.8451664278817748,0.19177258815317796,1.0636581106304859,0.47514531890235073,1.3026096832195262,1.2715254879949933,0.45267018063402187
MR,New_MR_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_181.wav,212,2.171,1.2701457871749136,0.9358073867905912,0.2131805459590766,1.0122322197795963,0.46544736099211254,1.2323275863472472,1.2591001120185052,0.42184975449980755
MR,New_MR_182.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_182.wav,212,2.2335,1.1471998288743164,1.0452149746176889,0.24250422731109827,1.1685942714885407,0.5406365242470881,1.0517756593886753,1.2517047806013564,0.5007138276305443
MR,New_MR_183.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_183.wav,212,2.1935,1.1942415871720378,1.0446035291872295,0.22294001121919432,0.9825903491897099,0.5371481482654615,1.1214923466645104,1.2704983085692374,0.440784756403006
MR,New_MR_184.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_184.wav,212,2.22175,1.1279647265429429,1.0660075525640262,0.23829846835229915,1.0898100410013973,0.4716177123357312,1.1194767044057439,1.266308509757648,0.5141062360036769
MR,New_MR_185.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_185.wav,212,2.198125,1.239381232523603,0.9517806647845077,0.23210605823627162,1.1675179745298698,0.46862215626713816,1.1586392581447544,1.2268788497386265,0.4263567963475733
MR,New_MR_186.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_186.wav,212,2.550625,0.008359011956381371,0.24115297164126778,2.999627037159015,0.05730188572240322,0.43236790386637874,0.36315128033648814,0.03569651058569404,1.6865155614124268
MR,New_MR_187.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_187.wav,212,2.52375,0.000273732796633343,0.23058495748805263,3.048975493525419,0.08331378523220048,0.4662274906474051,0.24606524217965742,0.029771178935360153,1.9533827824358572
MR,New_MR_188.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_188.wav,212,2.546125,0.0042110399462282075,0.24779318026144836,2.996612039332417,0.010729056560489706,0.45740737443061685,0.2810662970642258,0.04796320646984243,1.7060857848014968
MR,New_MR_189.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_189.wav,212,2.466375,0.003261559238745503,0.23959766922992234,3.411442701181491,0.01432748469434014,0.45511182117633175,0.2782111796522602,0.030916810540489555,1.6160016422794308
MR,New_MR_190.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_190.wav,212,2.532625,0.009997961309167932,0.23910293971112967,2.3726813848217625,0.037043172096804834,0.47804268624718854,0.3961796387045802,0.04502503152267908,1.224405936286282
MR,New_MR_191.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_191.wav,212,2.514875,0.01616366734314298,0.23043352498799163,2.139390722025955,0.052346312423969664,0.48448590077129705,0.48028019828480073,0.02851735050729105,1.2404658459771847
MR,New_MR_192.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_192.wav,212,2.53575,0.0041697313322352336,0.2341166252372803,2.212421215966375,0.030139562247661348,0.5171877115361614,0.35933345835440406,0.04405990075868768,1.326956735678931
MR,New_MR_193.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_193.wav,212,2.500125,0.009902429330487277,0.23316006083865173,2.1278281325388813,0.013939465478105467,0.5014205762065755,0.2941983589292303,0.032137184806638804,1.4895253617577293
MR,New_MR_194.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_194.wav,212,2.241625,0.15875942614861854,1.4170642288486424,1.9372042225838273,0.14069942542222186,6.465526164407504,0.6853578827754339,0.20118967955351488,2.1758156085135427
MR,New_MR_195.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_195.wav,212,2.225125,0.1863863025612956,1.4985420030122423,1.9320582467904925,0.10932371889141251,6.479476125854108,0.6394866315282504,0.12866663535703027,1.6419453905933123
MR,New_MR_196.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_196.wav,212,2.222375,0.18552164544415622,1.675434479908033,1.7778929836331596,0.0855452414132015,6.445867278195854,0.7049890283379827,0.0897328469520186,1.5900500893332594
MR,New_MR_197.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_197.wav,212,2.198625,0.16557230692126265,1.6928533007626754,1.8247225641223508,0.0966091688883847,6.388310519562238,0.8550653923995708,0.10117983795055847,1.606968988204427
MR,New_MR_198.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_198.wav,212,2.2595,0.1599544224819949,1.645431462186079,1.800727174159084,0.1408588875675044,6.397449319145908,0.9271857481783913,0.10204915535687593,1.6441884960929436
MR,New_MR_199.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_199.wav,212,2.219625,0.1996336341096476,1.570622693135099,1.9170979354671018,0.14852842860516877,6.610393592483,0.8527340430087376,0.11579875078633414,1.5930261444548304
MR,New_MR_200.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_200.wav,212,2.2595,0.13611493925077126,1.7312732911022657,1.6111800499100595,0.0663691176179276,6.407439495489102,0.8173536248017922,0.0819155938726273,1.8224024378946069
MS,New_MS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_001.wav,212,2.95325,0.3823955230246686,1.6376639161665412,0.19196936527623942,0.690835073884237,0.1175449413293319,0.38665644529087917,1.8816144492895854,1.011967433354579
MS,New_MS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_002.wav,212,2.88125,0.3336962289543119,1.5255582670308847,0.2230025648420709,0.6477053698595152,0.13666734878840534,0.30106134034009807,2.085522573789381,1.0247557866916577
MS,New_MS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_003.wav,212,2.947,0.3598886682963712,1.4683730900005594,0.17887253633762404,0.7718397911123736,0.09953814563801046,0.3141090399393611,1.929382310768945,1.0671546907716092
MS,New_MS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_004.wav,212,2.844625,0.3171567730740172,1.4306000323173638,0.15580526432686118,0.573108881431096,0.1266894930792489,0.3915384950035026,2.051588830066009,1.2911806437825344
MS,New_MS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_005.wav,212,1.204375,0.14163704284446146,0.12326408173521397,0.04021631034057669,0.47334585749344615,0.04575941082826445,0.3402024926221526,0.24017810961401181,0.528254230212704
MS,New_MS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_006.wav,212,1.155625,0.07965133758579258,0.096564192429201,0.04348449927933761,0.5444932242916806,0.043255867833453164,0.45929043712151835,0.14935234707995299,0.5630248678006089
MS,New_MS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_007.wav,212,1.27275,0.1508813223996542,0.19554589695117972,0.05745686636708547,0.26895334952012345,0.10076039012137514,0.33121520197388227,0.25594905833079284,0.3925203684761607
MS,New_MS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_008.wav,212,1.20625,0.08942723877352002,0.1256739681181164,0.03152456445128514,0.436541079913805,0.057197025972417104,0.4594211500098571,0.12734627822262926,0.418570289298568
MS,New_MS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_009.wav,212,1.316125,0.12706700787511638,0.1331639648442298,0.05874747870747261,0.40358194455301133,0.07411003020331627,0.30137622495544114,0.21260092319404128,0.3614936448586229
MS,New_MS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MS_New_3주기\New_MS_010.wav,212,1.289,0.10479520884487167,0.1617745406352744,0.03852861571578267,0.31171596040582233,0.0502690699131582,0.2224879350591571,0.17588603729261545,0.5061273576765306
